Gene	Score	Margin of Error	P-Value	Q-Value
CD5	0.10232397712011243	0.03742762740672219	0.32573475628035253	0.9546592548586947
PPP1R12A	0.10228035042516258	0.028501515590863346	0.3258258888422567	0.9546268783428135
GPR32	0.10222515528422256	0.03696816190879916	0.32596618502308294	0.9545236882322974
ZNF532	0.10219260730709157	0.03027172578009078	0.3260345344445111	0.9544935042880192
PLAUR	0.10208560077532186	0.038650466324430935	0.3262785538701361	0.9542289402173915
GRTP1	0.10208153167077218	0.04173189214896567	0.326283949877091	0.9542289402173915
SLC41A1	0.1020535563915925	0.030003991127443404	0.3263457041789076	0.9542289402173915
EPS15	0.10205310137610904	0.02689028492877945	0.32634750284789255	0.9542289402173915
OR5B12	0.1019969852836322	0.034922591202380365	0.32646741411355595	0.9542289402173915
ARHGAP35	0.1019729816120546	0.03542322002566365	0.3265207746267762	0.9542289402173915
PLCL2	0.10195475882689639	0.02970137441301814	0.3265573475628035	0.9542289402173915
CEBPD	0.10193091847582257	0.03633238544029787	0.3266089094070388	0.9542289402173915
GPR19	0.10191603096830686	0.030832521937049974	0.3266544756879909	0.9542289402173915
TCEAL8	0.10188667436270374	0.03258251099940259	0.32671203309550934	0.9542289402173915
SRPK3	0.10187203964809366	0.03645065809280246	0.326736015348642	0.9542289402173915
NIPA2	0.10171969450010948	0.03300400553362421	0.3270513819773368	0.954025499362516
RPP21	0.10166780190659754	0.0300014595082351	0.3271760896936267	0.9539297857871472
SUCLG1	0.10166217806776219	0.033094641471038994	0.3271832843695665	0.9539297857871472
TRIP13	0.10166005959568572	0.028376452992654556	0.3271880808201931	0.9539297857871472
RGS11	0.10163652975346425	0.029378070884952	0.3272288506505186	0.9539297857871472
KATNA1	0.1015963536809076	0.03229494032946682	0.32732597877570596	0.9539297857871472
ERG28	0.1015768711226914	0.02626774532529136	0.32736794771868816	0.9539297857871472
POU4F1	0.10156132208825563	0.029777076213946613	0.32739972420408897	0.9539297857871472
KLHL12	0.10156000076357816	0.03068696152947629	0.32740452065471554	0.9539297857871472
ELL2	0.10150444663746218	0.03130721246603488	0.32752143413873736	0.9539297857871472
TMEM204	0.10149870049592918	0.034090096045174066	0.32753222615264704	0.9539297857871472
FBXW11	0.1014980987624578	0.029564461837420224	0.32753282570897535	0.9539297857871472
BMPER	0.10144757428354892	0.042524553270294405	0.3276329516158043	0.9539297857871472
TIMM23	0.10128231369962246	0.03554301437569333	0.3279920858564662	0.9537457454050374
MIPEP	0.10119486573045015	0.029396888246867574	0.3282037292403621	0.9535265083822654
TCOF1	0.10108255668356081	0.03193142841248057	0.32844055399004735	0.9532714893617021
SLC29A3	0.10108213087274985	0.038860623019541504	0.3284411535463757	0.9532714893617021
STOX2	0.10107341517616378	0.03680433417586121	0.32846933269380657	0.9532714893617021
ARHGAP39	0.10076483019864985	0.02738826105871293	0.32913603933089514	0.952527453817996
ZNF354C	0.10073845364398275	0.03079136365433016	0.3291929971820853	0.952527453817996
RELL1	0.1007155598463564	0.03560979274066582	0.32924455902632055	0.952527453817996
ATP8B4	0.10067129525474708	0.035620931239782556	0.32933749025720965	0.9524846730245231
ARFGEF1	0.10065227003529513	0.029488298245965595	0.3293950476647281	0.9524840330409606
FRAT1	0.10064369515569144	0.03008448927873487	0.32941303435457764	0.9524840330409606
CTSW	0.10060856838179401	0.029539324330653222	0.32948857845194557	0.9524840330409606
EXT2	0.10056475745300995	0.03291905863844492	0.32958210923916303	0.9524616695059626
TMEM139	0.10047720927605457	0.03353306517434678	0.32978116194016427	0.9522599880739415
CXCR3	0.10047545143719964	0.03456109597181916	0.32978356016547755	0.9522599880739415
DNAJC13	0.10044627727861086	0.03573629797014437	0.32985430781221897	0.9522599880739415
C2CD2L	0.10043958898042689	0.03437345174047131	0.32987049583308353	0.9522599880739415
SOCS4	0.10043882184794191	0.031619863976859806	0.3298734936147251	0.9522599880739415
MDFIC	0.10035560491913152	0.03520798140539437	0.33006834942142815	0.9522575421851031
ZCCHC18	0.10032119425467682	0.030488447145337	0.33014209484981116	0.9522338702804057
MAP10	0.10029478373054507	0.030944870147670202	0.33019185802506146	0.9522338702804057
GABPB2	0.10024806790562792	0.026682965530154895	0.3302961808261886	0.9521771374989344
TLCD4	0.10023955478231836	0.0325166530627187	0.33031536662869476	0.9521771374989344
ARSK	0.10019118905438944	0.03521199285260028	0.3304214880988069	0.9521613095745588
H4-16	0.10017138706441431	0.03538874246792904	0.3304712512740572	0.9521613095745588
UBR2	0.10002050592962182	0.0276017765991516	0.3307836201211104	0.9518086467127141
PIWIL1	0.0999802687751733	0.03373265943810832	0.3308579651058217	0.9517840695889476
CD28	0.09997200568042966	0.02929460142024611	0.3308747526830146	0.9517840695889476
CXXC1	0.09985736899600108	0.04044594014994415	0.3311121769890281	0.9515847833503923
UBN1	0.09976729507596808	0.03282619306272748	0.3313262185982373	0.9513614262560778
CRAT	0.09974466953808671	0.029623382585469437	0.3313711853228611	0.9513614262560778
GSC	0.09972160449529538	0.038225478055752445	0.3314209484981114	0.9513614262560778
ELOVL5	0.09970360196322338	0.030347669004563548	0.331448528089214	0.9513614262560778
MEMO1	0.09968795804169343	0.033522364480414193	0.33148270279992803	0.9513614262560778
MDM4	0.09964527273962862	0.030043323522801202	0.33159122249535344	0.9513614262560778
COPS6	0.0995799697353959	0.030696447220352717	0.33174710714071587	0.9512494665870104
CTCF	0.09950939989110268	0.03374500319029539	0.3318957971101385	0.9511189825879139
SLC35E2A	0.09949274326808276	0.02881817702429886	0.33195035673601536	0.9511189825879139
POLR3A	0.099480867256836	0.036629429325807136	0.3319725403201631	0.9511189825879139
MTRF1L	0.09947680269815294	0.035648310423890966	0.3319797349961029	0.9511189825879139
PEX5	0.09939136302911014	0.03068070374870599	0.33215480544397147	0.9510749658469946
N4BP2	0.09936167433986935	0.024149199177418576	0.33220876551352	0.9510749658469946
KMT5A	0.09934783453558672	0.027548099083162674	0.3322339468793093	0.9510749658469946
PYCARD	0.09930255670462886	0.0293917364957137	0.33232927633551174	0.9510701170040141
RTP4	0.0992352416554372	0.032086417130673076	0.3324767671922777	0.9509412367611889
FYB1	0.09917331133564097	0.03353551281294012	0.33262006115474546	0.9508183138293328
CNPY4	0.0991443859305344	0.03118781445483635	0.3326878110198453	0.9508030070049548
PGAP6	0.09914315188349603	0.032599263786205764	0.3326902092451586	0.9508030070049548
NPPA	0.09912480059219135	0.036359361548489025	0.3327327777444691	0.9508030070049548
DOK2	0.09906918748521708	0.03442842192011673	0.3328388992145812	0.9508030070049548
C16orf96	0.09896741350188343	0.035789778571481454	0.33306493195035675	0.9505904973508803
RALY	0.09887355094872471	0.034222772135479314	0.3332483961868217	0.9504102213486026
ACKR3	0.09881678698733148	0.03376640308830646	0.33336770789615683	0.9503213675213674
NUDT5	0.09881219633027609	0.033907251153325144	0.333375502128425	0.9503213675213674
PPP2R1B	0.09876960682717065	0.035906954103714354	0.33348102404220875	0.9503213675213674
HBG2	0.09876289162258459	0.035406293475069586	0.3334996102883866	0.9503213675213674
ICAM1	0.09875489794046036	0.03227654184115254	0.33351220097128126	0.9503213675213674
CSRNP1	0.09870301286062794	0.025881987749193834	0.33361112776545354	0.9503213675213674
RASSF5	0.09870135431909996	0.03187604912766215	0.3336135259907668	0.9503213675213674
FXYD2	0.09864770642513522	0.030855999469004407	0.33372204568619224	0.9503213675213674
UBA5	0.09864166787782258	0.025912905328748088	0.33373763415072843	0.9503213675213674
EXOC6	0.09862680443822927	0.02683256598388551	0.3337736075304275	0.9503213675213674
BRD9	0.09857225712327823	0.03866274816429651	0.33390251214101563	0.9503213675213674
ZNF180	0.09847077845390906	0.03775951297063434	0.3341435337849991	0.9501086491573275
PDZD11	0.0984329420117417	0.03250375439811991	0.33421248276275556	0.9500915468856946
RASA2	0.09834372895939623	0.03297093308108147	0.3344115354637568	0.949888765294772
LIMS3	0.09822323922097806	0.03243955805587779	0.3346471611007854	0.9496337497860688
FBXO8	0.09822030019014802	0.033013629276413506	0.3346543557767252	0.9496337497860688
YAF2	0.09821945243991148	0.03144282053792467	0.33465555488938187	0.9496337497860688
DYRK3	0.09820347185559813	0.03209489227099057	0.3346933269380658	0.9496337497860688
NRBF2	0.09819476908029932	0.03312704871298588	0.3347101145152587	0.9496337497860688
PPP4R4	0.09814810541429074	0.03259145816093584	0.33479884885184963	0.9496337497860688
PPP6R1	0.09808329429420486	0.028482309297708924	0.33493974458900416	0.9496337497860688
CCR2	0.09805626410246898	0.0322085016816468	0.33499670244019425	0.9496337497860688
ADGRG4	0.09801703121332582	0.03272441047447567	0.3350890341147551	0.9496337497860688
SLC23A2	0.09798407933542856	0.027030004659013628	0.335175969782361	0.9496103451228911
NQO1	0.09796885273721251	0.033009308016969656	0.3352245338449547	0.9496103451228911
VAMP3	0.09796505622934731	0.025897773523843724	0.3352305294082379	0.9496103451228911
ADAMTS14	0.097902615463953	0.03744793897644825	0.33536962647640745	0.949586260065102
THUMPD1	0.09787855065715614	0.028370897810844276	0.335423586545956	0.9495819412319028
SERPINA10	0.09783775836737427	0.0337377390133702	0.33551771688950177	0.9495287868403016
GNL3L	0.097703947482205	0.037590884829785925	0.3357941123568559	0.9492151486590694
CCDC117	0.09770133494137666	0.02909922082406146	0.33579830925115417	0.9492151486590694
UST	0.09765442219090799	0.029535235694998434	0.3359050302775946	0.9492151486590694
CAPN7	0.09761694019442185	0.03332906390957587	0.3359865699382457	0.9491840932464861
CGAS	0.09759678707257191	0.03186503900693024	0.33601894597997484	0.9491840932464861
KIF4A	0.09755058027892682	0.03122601123510056	0.3361244678937586	0.9491496656951827
PLEKHA3	0.09747725572236994	0.029894044622117526	0.3362857485460759	0.9490004286326618
RNF181	0.0974632768616587	0.03461383438152052	0.3363355117213262	0.9490004286326618
PSMD8	0.09746296228514006	0.030708239524416953	0.3363355117213262	0.9490004286326618
AKAP7	0.09745929931206586	0.03300806048148318	0.33634750284789255	0.9490004286326618
MYRF	0.09733776851203955	0.02914845569231341	0.3366083098507105	0.9488645913729526
LRIG2	0.09730688939316284	0.032011527266616754	0.33667725882846694	0.9488473413379074
F8	0.09728411157002093	0.02858115095768742	0.33671802865879247	0.9488473413379074
IL3	0.09721018698128508	0.03820866680982689	0.33688530487439294	0.9487193343626695
C1orf174	0.09713506778636924	0.03389618054699346	0.3370375921817855	0.9485759629407222
AGPAT2	0.0970270030317099	0.027631566581627038	0.3372594280232628	0.9483399107755661
PPIL3	0.09697606978688503	0.028220518397543692	0.3373973259787757	0.9482239382239381
FUT11	0.09695976507266175	0.03270055866051932	0.3374326998021464	0.9482239382239381
FBXO4	0.0969389501219389	0.0269922850058045	0.33747946519575517	0.9482239382239381
NECAB3	0.09683933373377064	0.02947636756633596	0.33767372144612984	0.9480724339169241
NAA10	0.09682607355633709	0.03502612709787674	0.33770489837520234	0.9480724339169241
CDK1	0.09682427590223208	0.03105945956863852	0.3377102943821572	0.9480724339169241
RABEP1	0.09678441976543585	0.03462512638624325	0.337802626056718	0.9480724339169241
PCSK1	0.09671780013400552	0.0393496061836191	0.33795491336411054	0.9480056662087912
PSIP1	0.09669370989464589	0.02206146533726306	0.3380100725463157	0.9479977676654932
TBCC	0.0966577255620753	0.02891621552124477	0.3381000059955633	0.9479503692254851
KALRN	0.0965635488759471	0.03240978084188513	0.3382966604712513	0.947750107342207
TAL2	0.09655429079144	0.02990000801785918	0.33831824449907066	0.947750107342207
NMB	0.0965441889897541	0.031747755915898256	0.33834162719587507	0.947750107342207
CAND2	0.09651658123466036	0.030441917350478902	0.338392589483782	0.947750107342207
P2RY10	0.09650854139505474	0.03157835297931711	0.3384093770609749	0.947750107342207
HDGFL2	0.09650551520329693	0.028959134519078798	0.3384165717369147	0.947750107342207
SBK1	0.09642532323149584	0.029971104517913506	0.33860423286767793	0.947750107342207
SERGEF	0.09639146145547355	0.025755294935725564	0.3386653876131663	0.947750107342207
LAMTOR2	0.09637950980884841	0.030022946449744937	0.3386947658732538	0.947750107342207
H2BC12	0.09636755748794694	0.03704294282885765	0.33872114635169975	0.947750107342207
TRIM37	0.0963532532802549	0.029710510525785973	0.33876251573835364	0.947750107342207
DSN1	0.09633913658949897	0.03036129594037999	0.3387936926674261	0.947750107342207
MS4A6A	0.09628539976945126	0.034283120674734116	0.3389136039330895	0.947750107342207
ZMYM4	0.09625068844292346	0.032143506829834724	0.338993944481084	0.947750107342207
GFI1	0.09624093158505095	0.031560742312761236	0.33901432939624676	0.947750107342207
LSM12	0.09616124421107358	0.029245944476925793	0.33922057677318784	0.9476474634565778
CCDC126	0.09613580281102035	0.034706499602560344	0.3392691408357815	0.9476474634565778
RUNX1	0.09610947180512698	0.03490820864428267	0.3393243000179867	0.9476474634565778
IRF9	0.09609906885978767	0.03517890964310096	0.33934528448947776	0.9476474634565778
WDR5B	0.09603618922532776	0.03085940366700506	0.33948138377600573	0.947599346292792
MCF2L2	0.09598370597302788	0.03694688538444281	0.33959050302775945	0.9475243010752687
DLK2	0.09594568850978416	0.025707160258331935	0.33966964446309733	0.9474922573984859
ATP6V1D	0.09589885189129169	0.030797093129137754	0.3397733677078962	0.947424933321862
C1GALT1C1	0.09588179105003909	0.03657951059843614	0.3398093410875952	0.947424933321862
PSMB4	0.09576889411177324	0.035803288287079744	0.3400617543018167	0.9471740814043542
MTHFD2	0.09576418528679334	0.031411171708524734	0.3400701480904131	0.9471740814043542
WIZ	0.09571601344734024	0.03475896911247271	0.34016727621560044	0.9471740814043542
PLSCR1	0.09568151574325298	0.02806330673141109	0.34024222075664007	0.9471595799621277
WDR37	0.09567520781869594	0.028070059917612238	0.34025241321422145	0.9471595799621277
ARHGAP5	0.09566959961086942	0.031864093309809535	0.3402644043407878	0.9471595799621277
GABPB1	0.09564879425736475	0.028411818758534962	0.34031116973439657	0.9471595799621277
PREP	0.09561550115380231	0.031768353716461147	0.34037772048683973	0.9471595799621277
RNF151	0.09561545717013376	0.029460906060062002	0.34037772048683973	0.9471595799621277
HELZ	0.09556994110394232	0.03448039666156248	0.34048084417531027	0.9471595799621277
FCGR3A	0.09552580722142884	0.026024407934345233	0.34057797230049763	0.9471595799621277
GYS1	0.09552423086124581	0.03079124313454202	0.3405797709694826	0.9471595799621277
TMEM255A	0.09551970711470693	0.02963080067525964	0.3405869656454224	0.9471595799621277
TCF3	0.09551866752897634	0.03306529710427476	0.3405911625397206	0.9471595799621277
CCNF	0.09548634774907516	0.028315559557114633	0.3406649079681036	0.9471595799621277
NR5A2	0.09542059434116433	0.030956464734813904	0.3408010072546316	0.9471595799621277
NHLH1	0.09538383811872478	0.04052246580161591	0.3408735535703579	0.9471595799621277
ECE2	0.095371635476843	0.028126027902177636	0.34090353138677376	0.9471595799621277
C5orf22	0.09534161907209256	0.03125884203411145	0.3409676839139037	0.9471595799621277
HEYL	0.0953295298482135	0.041472832155365943	0.3410018586246178	0.9471595799621277
RNF13	0.09529983614364791	0.024261563096833118	0.34106181425744947	0.9471595799621277
PSMA3	0.09529705423650166	0.03105035540147737	0.34106601115174773	0.9471595799621277
HRH1	0.09526062336171094	0.03314824112492225	0.3411643383895917	0.9471595799621277
SPON2	0.09522991634945273	0.033000265459812175	0.34122669224773666	0.9471595799621277
RPGR	0.09520662843707343	0.02951218666922569	0.3412776545356436	0.9471595799621277
ANGEL2	0.09515034431863698	0.027714378936082036	0.34137718088614427	0.9471595799621277
DBF4	0.09509773013383338	0.03771847209695475	0.3414886983632112	0.9471595799621277
NAALADL1	0.09508251510441217	0.027016069232531286	0.34152167396126865	0.9471595799621277
DMRTC2	0.09503473224021564	0.028620235062830533	0.34163439055099226	0.9471595799621277
WDR92	0.09503293934124497	0.030714194710620098	0.34164098567060375	0.9471595799621277
LMAN2	0.09501268426969013	0.031138612800989264	0.34168715150788415	0.9471595799621277
CINP	0.09494944972989265	0.028651291521049227	0.34184903171652975	0.9471354616048318
PITPNB	0.09494670082863052	0.023359538534916645	0.34185562683614124	0.9471354616048318
WDCP	0.09492580675890945	0.03500026293421267	0.3419131842436597	0.9471354616048318
FAM234B	0.09492342726170798	0.032136410060151284	0.3419203789195995	0.9471354616048318
CASP9	0.09488955979961	0.02816048907528127	0.34199232567899757	0.9471354616048318
SWT1	0.09474736470893372	0.03179667027047425	0.34226932070268	0.9469391454466983
STAM	0.09474442530397856	0.027670140521599784	0.3422765153786198	0.9469391454466983
DUSP14	0.09473697086271081	0.028735081997271112	0.34229270339948437	0.9469391454466983
PDIA6	0.09472227510067618	0.03399682270117116	0.3423208825469153	0.9469391454466983
FOXO6	0.0946752612025656	0.04032491324325551	0.3424551831644583	0.9469391454466983
SAP30	0.09465156449105581	0.03528491255334011	0.34250614545236524	0.9469391454466983
CHAF1B	0.09464029707972867	0.035197130572372434	0.34253492415612447	0.9469391454466983
MBD3	0.0946362199040941	0.037004578661352525	0.34254571617003415	0.9469391454466983
FBXO2	0.09461855105762328	0.03560872431272824	0.34259368067629953	0.9469391454466983
NTRK1	0.09458930520332594	0.03630923701031582	0.34266143054139936	0.9469391454466983
SOWAHB	0.09456547543423104	0.045221112826243234	0.3427195875052461	0.9469391454466983
HCRTR1	0.09455208964198607	0.03514554146771045	0.34274656754002036	0.9469391454466983
RRP15	0.09450836389701746	0.026914648820553666	0.34283230409496973	0.9469391454466983
TNFRSF1A	0.09450644146379236	0.03147538397119926	0.342834702320283	0.9469391454466983
KLF11	0.09446755253642719	0.027036124197501083	0.34291384375562084	0.9469391454466983
MAPK8IP1	0.09446682280866164	0.033126316577487866	0.34291684153726243	0.9469391454466983
PYROXD1	0.09445037324419105	0.024814484614841988	0.34294562024102165	0.9469391454466983
EZR	0.09444159258322714	0.033950034016721684	0.3429660051561844	0.9469391454466983
RFTN1	0.09440865777526355	0.02665014680704631	0.34303735235925414	0.9469391454466983
SP7	0.09439703572857747	0.02966470201297016	0.34306133461238686	0.9469391454466983
PEX12	0.0942820543113852	0.03104151849524746	0.34331854427723485	0.9469391454466983
AMIGO1	0.09426101610470784	0.029458284372701614	0.34336530967084355	0.9469391454466983
NEMP1	0.09421376884632267	0.03573458070128208	0.3434582409017327	0.9469391454466983
BRAP	0.0941639796211047	0.032580475462359315	0.343583548174351	0.9469270022487458
ZNF620	0.09413228770061281	0.03301755951953787	0.3436399064692128	0.9469270022487458
PLAGL2	0.09410893343517239	0.030897407029861164	0.34369266742610466	0.9469270022487458
RSPH14	0.094052574236994	0.023073762838861138	0.34381497691708135	0.946838826888139
NAT1	0.09399694601784725	0.035522574252151794	0.34393009173211825	0.9467546288285171
HNRNPLL	0.09382433101543797	0.033270666924013856	0.3443335931410756	0.9462542182227222
GRM7	0.09379154182796562	0.03004067740612268	0.344406139456802	0.9462313949463482
PIP4P2	0.09370405303329502	0.029978447237428846	0.3446105881647581	0.9460181739506707
ICOSLG	0.0936755126461156	0.028770222829607905	0.34466994424126146	0.9460143673186774
DYRK4	0.0936754342982855	0.02739194444638557	0.34466994424126146	0.9460143673186774
CDH13	0.09362892018389411	0.032840694413289406	0.3447766652677019	0.9460143673186774
MAT2A	0.09358145181184249	0.03140085032181177	0.34489058097008213	0.9459414769284045
CFLAR	0.09357133205441118	0.030602405637623575	0.3449133641105582	0.9459414769284045
CUTA	0.09356712447052443	0.02681866672699737	0.34492235745548294	0.9459414769284045
MSN	0.09352809827855316	0.033526675979491535	0.345017087355357	0.9459414769284045
EPOR	0.09351176379052599	0.028484450656188227	0.3450590562983392	0.9459414769284045
OPTN	0.09350758397343535	0.030542818962497283	0.345068049643264	0.9459414769284045
DCAF16	0.09350545849053123	0.028567774129018387	0.3450716469812339	0.9459414769284045
CCNB1	0.09346298094117046	0.03398333957693074	0.34517656933868934	0.9459414769284045
MTMR1	0.09345573793985136	0.027402116601304465	0.3451873613525991	0.9459414769284045
HPRT1	0.09334021414805531	0.039563676520165784	0.34545176569338687	0.9458681337723098
STX2	0.09333058362753971	0.040599741051060616	0.3454685532705798	0.9458681337723098
PPM1L	0.0932626655989544	0.031459224703565644	0.34562263924695724	0.9457850953206239
PSMD4	0.09323224319327239	0.03566417700748492	0.345705378020265	0.9457474651182944
YWHAG	0.09321091156525955	0.03650301392897079	0.34574195095629234	0.9457474651182944
C5	0.09318590012251986	0.02940480959385186	0.3458007074764674	0.9457474651182944
CRNKL1	0.09315434414015096	0.035286320624756944	0.34586905689789554	0.9457474651182944
R3HCC1	0.09311715302531098	0.02665905014425851	0.34594520055159184	0.945728651928912
SLC2A8	0.09309290926983048	0.03053299745696762	0.3459931650578572	0.945728651928912
ALDH1B1	0.09308844768928241	0.02867426277534748	0.3460021584027819	0.945728651928912
STARD13	0.0929639494753143	0.033219800332935	0.346244379159422	0.9455541103017691
LIMA1	0.09295807141992578	0.03293224476832014	0.3462527729480185	0.9455541103017691
ARL8B	0.09295503367347797	0.03637803553881064	0.34625936806762997	0.9455541103017691
ARNT	0.09292533427793191	0.029009837627415807	0.3463235205947599	0.9455541103017691
C7orf26	0.0929133994435637	0.03157403157038092	0.34634690329156426	0.9455541103017691
CEP170	0.0928731613314178	0.03127980285097461	0.3464518256490197	0.9455541103017691
GPC1	0.09284311862239863	0.03255760238968734	0.34652317285208944	0.9455541103017691
LLPH	0.09281949192005033	0.027769307095971668	0.3465699382456982	0.9455541103017691
PSMB5	0.09281431196871663	0.034369590446504714	0.3465855267102344	0.9455541103017691
CDC42	0.09281380648012642	0.0302791710112157	0.34658612626656277	0.9455541103017691
HERC6	0.09276667761379347	0.03402979018118018	0.3466964446309731	0.9455541103017691
LHFPL6	0.09271697014430592	0.031464432103001594	0.34680316565741354	0.9455541103017691
TGFBRAP1	0.09270932574357676	0.02670220631351547	0.3468205527909347	0.9455541103017691
SMPD4	0.09268801361104607	0.03353528062748468	0.3468619221775886	0.9455541103017691
ADCY5	0.09262865480991536	0.026252439048464478	0.34701121170333954	0.9455541103017691
NAA35	0.09261966952840206	0.025916016117841452	0.3470381917381138	0.9455541103017691
STK38L	0.092603267838488	0.030352865531796013	0.3470747646741411	0.9455541103017691
E2F2	0.092594755545658	0.03160328267750045	0.34709514958930393	0.9455541103017691
SH3BP5L	0.09259402131034974	0.03176843200240999	0.34709694825828885	0.9455541103017691
TUBB3	0.09255376444653308	0.031757991081959834	0.3471946759398045	0.9455541103017691
RAB21	0.09254491646347697	0.03101314001330734	0.34721446129863903	0.9455541103017691
TRADD	0.09251814178556719	0.03228014569161987	0.3472732178188141	0.9455541103017691
EFCAB5	0.09250644121397514	0.030987665890276066	0.34730319563522993	0.9455541103017691
RAB27B	0.09249727044740022	0.027528175930994027	0.34732477966304937	0.9455541103017691
FTCD	0.09241260681497585	0.03490904683453269	0.3475160381317825	0.9455541103017691
KCNC2	0.0923896188989499	0.026008362899254435	0.3475687990886744	0.9455541103017691
PRDX1	0.09235554053762515	0.031311353802185436	0.3476497391929972	0.9455541103017691
LYL1	0.09228499659776046	0.03150176583187197	0.3478086216200012	0.9454932637983487
NFASC	0.0922709623843879	0.03401322957038043	0.34784219677438694	0.9454932637983487
PNPLA8	0.09226001416701318	0.02654728808796794	0.3478619821332214	0.9454932637983487
NFATC2	0.09224358386374845	0.03134961015566562	0.34790215240721867	0.9454932637983487
CLIC1	0.09221010800519575	0.03438125048045845	0.34798668984951137	0.9454932637983487
TLE5	0.09219792820778208	0.025885973186757394	0.3480058756520175	0.9454932637983487
TAS2R43	0.09215167684196168	0.031013184494047462	0.3481030037772049	0.9454932637983487
NHS	0.09214027626948268	0.0344778890307375	0.34812698603033754	0.9454932637983487
COG7	0.09211975278103966	0.0372426317458547	0.3481785478745728	0.9454932637983487
RBBP7	0.09211517827108641	0.02841170434164781	0.3481857425505126	0.9454932637983487
EPSTI1	0.09211273086643584	0.029421402401750795	0.34819113855746747	0.9454932637983487
ZNF765	0.09204394227512666	0.027669749273455918	0.34832783740032375	0.9454932637983487
CYP4F2	0.09202297278220994	0.03440062526887711	0.3483799988008873	0.9454932637983487
CLPP	0.09199946578814212	0.031025165971662556	0.34843935487739075	0.9454932637983487
MAGED4	0.09178603371518668	0.025737458411569776	0.3489130043767612	0.9450422069445653
TCAP	0.09175060236991638	0.02619457206386862	0.34898495113615924	0.9450200174064404
PPDPF	0.09174317863156671	0.029596179857241313	0.3490005396006955	0.9450200174064404
DTX2	0.09165219755511106	0.03135888765310167	0.34921697943521796	0.9448476671309193
GIMAP5	0.09161342369182673	0.025805132039699075	0.34930091732118235	0.9448080438756856
AKAP6	0.0915553270004719	0.03270402577820458	0.3494418130583368	0.944685704335713
CDKN3	0.09151636077862743	0.03083477692756608	0.34952035493734634	0.9446538963865913
GNA15	0.09146146980698021	0.03931970423159574	0.3496564542238743	0.9445384883315917
PRXL2C	0.09145425947913742	0.025562401984089534	0.34967743869536544	0.9445384883315917
CHCHD7	0.09145132176800108	0.03160534308750977	0.34968463337130523	0.9445384883315917
ECRG4	0.09142439474320589	0.03177862102451708	0.3497439894478086	0.9445384883315917
CXCR1	0.09142167819702113	0.027819881124466365	0.3497505845674201	0.9445384883315917
SSH1	0.09142023358934165	0.02919533284475682	0.34975837879968824	0.9445384883315917
MIS12	0.09141032581998772	0.035600433008414534	0.3497799628275076	0.9445384883315917
BLCAP	0.09140621293570561	0.027964627920394048	0.3497877570597758	0.9445384883315917
CCNB2	0.09135854619042079	0.03504630890852336	0.349899874093171	0.9445384883315917
MUL1	0.09134622999760153	0.02733638802602063	0.34992085856466215	0.9445384883315917
SENP8	0.09131685744710642	0.03207007350463571	0.3499802146411655	0.9445384883315917
ESPL1	0.09130771939559582	0.03638683839542729	0.3499964026620301	0.9445384883315917
SUMO1	0.09127650273983653	0.03306989693510332	0.3500677498650998	0.9445384883315917
HDAC8	0.09126710590470936	0.034177107034799384	0.35008393788596437	0.9445384883315917
TMEM192	0.09125367536852122	0.03461936300555403	0.350111517477067	0.9445384883315917
TDP2	0.09123362651721256	0.03388192039002048	0.3501534864200492	0.9445384883315917
NUDCD1	0.09113660327065574	0.032473958706378085	0.3503663289166017	0.9445384883315917
DNAI3	0.09112744620249488	0.02996945898354723	0.3503921098387193	0.9445384883315917
KDM7A	0.0910874352984406	0.033567364746724095	0.3505090233227412	0.9445384883315917
ABHD6	0.09104089479577321	0.026791040624634194	0.3506007554409737	0.9445384883315917
SKAP2	0.09103116075309238	0.03895403447717173	0.35062114035613645	0.9445384883315917
SLC35F5	0.09098014845358211	0.03738719300548627	0.35074165117812817	0.9445384883315917
ZFAT	0.09097937228833372	0.028594909659419604	0.35074225073445653	0.9445384883315917
MINAR1	0.09097171180878744	0.03523227405737894	0.35075424186102283	0.9445384883315917
MCM6	0.09095051548703391	0.030404017565174486	0.3508028059236165	0.9445384883315917
CCDC87	0.0909262386708562	0.03576130520423036	0.35086575933808983	0.9445384883315917
BCAS1	0.09082753781631682	0.026020889767246	0.3510923916301937	0.9445384883315917
FXYD6	0.09081572913092789	0.030899622047610247	0.35111757299598295	0.9445384883315917
DUSP22	0.09072561145183612	0.02936477725488043	0.35130343545776127	0.9444491969273744
HYAL2	0.09070352170727695	0.03185704463283699	0.3513508004076983	0.9444491969273744
HLA-DPB1	0.09070157261995034	0.033481683988011234	0.35135559685832485	0.9444491969273744
SOX15	0.09068040237200854	0.03753864988061238	0.35139876491396366	0.9444491969273744
BCL6	0.09067223806794093	0.0294935051571034	0.3514179507164698	0.9444491969273744
SNRPD2	0.09059685845221728	0.03193252572328005	0.351584627375742	0.9444491969273744
SEMA7A	0.09053475968549737	0.03465636072196892	0.35172312488758317	0.9443336244541484
MAML1	0.09051645425284024	0.030495175969019045	0.3517728880628335	0.9443336244541484
DPY19L2	0.09049361717578196	0.037536394055348414	0.35182385035074043	0.9443336244541484
ALDH16A1	0.0904545359994804	0.030729494065696604	0.35189219977216857	0.9443336244541484
ASPDH	0.09042494964459316	0.04355672194533422	0.3519569518556268	0.9443237812336187
