Set	Score	Margin of Error	P-Value	Q-Value
IPA_TFEB_UP	0.04324581150202202	0.05210084104011081	0.4939798283907873	0.7137689229163041
GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN	0.043220678467944446	0.0509025721082637	0.4939614631943399	0.7137689229163041
PAX2_02	0.043120643086000214	0.05319204996848394	0.49390215264187864	0.7137246030019577
HP_MESOMELIA	0.04310824686977538	0.054947814411489194	0.49389281950925784	0.7137246030019577
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	0.043090986914828024	0.0599292005640228	0.49388137889507755	0.7137246030019577
GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE	0.04306830258656423	0.05049773943113452	0.49386512118018966	0.7137246030019577
GOMF_MICROTUBULE_SEVERING_ATPASE_ACTIVITY	0.04302847681753916	0.05238167398538877	0.4938377239199157	0.7137246030019577
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	0.043021974245458706	0.05557378503718766	0.49383200361282553	0.7137246030019577
GOMF_NUCLEOSIDE_DIPHOSPHATASE_ACTIVITY	0.04299229063628337	0.052796030304510466	0.4938163480355261	0.7137246030019577
REACTOME_RET_SIGNALING	0.04297571456961465	0.05192553812149153	0.49380490742134575	0.7137246030019577
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.04297262002338694	0.05003275546941521	0.4938046063525516	0.7137246030019577
MIR3147	0.042935375564996596	0.0565351522712433	0.49377058557880477	0.7137246030019577
MIR4258	0.04281810230265383	0.05432091034228864	0.4936908023483366	0.7137246030019577
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP	0.042816175424993795	0.05334595453479783	0.49368839379798285	0.7137246030019577
GOCC_SUPER_ELONGATION_COMPLEX	0.04279926433903067	0.05393081006252799	0.49367123287671233	0.7137246030019577
HP_LOW_MOLECULAR_WEIGHT_PROTEINURIA	0.04276924186391892	0.056529692098470495	0.4936582869185609	0.7137246030019577
GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS	0.04272211684235481	0.05308265021128712	0.49362486828240254	0.7137246030019577
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	0.0426752235903285	0.0600955003345036	0.493585729339154	0.7137246030019577
GOCC_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX	0.04265293589198763	0.05404094921176689	0.4935667620051182	0.7137246030019577
IPA_MAFF_UP	0.042592054941972074	0.049816176917778024	0.4935279241306639	0.7137116858237548
GOBP_OVULATION_CYCLE	0.0424835981102849	0.057140567252024065	0.49345476441366853	0.713636957373623
GOBP_DOLICHOL_METABOLIC_PROCESS	0.04245278317502961	0.05890429645635732	0.4934339906668674	0.713636957373623
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP	0.04236021491001469	0.05328789755979955	0.493378594008731	0.7135889396908339
GSE7852_LN_VS_FAT_TREG_DN	0.04233103656779152	0.052821874240797054	0.49335480957398764	0.7135856122626719
HP_CLUBBING_OF_FINGERS	0.04230829263864657	0.05567292121782358	0.4933400572030709	0.7135856122626719
IL15_UP.V1_DN	0.042305190436131714	0.053877646849717784	0.4933376486527171	0.7135856122626719
MIR6849_5P	0.0422650831507391	0.05521325671600832	0.4933150684931507	0.7135856122626719
IPA_FOSL2_UP	0.0422371085448986	0.052690614700312846	0.49329911184705705	0.7135856122626719
RYTAAWNNNTGAY_UNKNOWN	0.04215502959319972	0.05089848634530127	0.49324491946409754	0.7135820375451892
GOBP_RESPONSE_TO_STEROL_DEPLETION	0.042122156326623084	0.04875255591737159	0.4932241457172964	0.7135820375451892
HP_ABNORMALITY_OF_THE_MIDDLE_PHALANX_OF_THE_5TH_FINGER	0.042068974321528736	0.05003582279498135	0.49319524311305135	0.7135723308794704
GAVIN_FOXP3_TARGETS_CLUSTER_P6	0.04200358763761019	0.05025336762867745	0.4931573084449797	0.713548527618052
GOBP_ALCOHOL_METABOLIC_PROCESS	0.04199914705351142	0.04986532428600778	0.4931533945506548	0.713548527618052
HP_ABNORMAL_MORPHOLOGY_OF_THE_CHOROIDAL_VASCULATURE	0.04191282026170706	0.04757199847192027	0.49309017010386874	0.7135135488368041
GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL	0.04180890709749805	0.05490291203790709	0.49301941893722717	0.7134422515575307
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	0.04177372431042548	0.05556180362167058	0.49299623664007225	0.7134397873823632
HP_HYPOPLASTIC_HIPPOCAMPUS	0.04175459622319118	0.05349654394594364	0.49298509709468613	0.7134397873823632
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	0.0415128433470281	0.04424134188332639	0.4928324552160169	0.7132649237472767
MIR6736_3P	0.041459836609583134	0.0538034151959114	0.49279512268553366	0.7132419713277267
GOCC_CLEAVAGE_FURROW	0.0414513006858238	0.056457621409705214	0.49279150986000303	0.7132419713277267
HP_CONTIGUOUS_GENE_SYNDROME	0.041420875585786346	0.061068931085977315	0.4927758542827036	0.7132419713277267
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	0.04124876561994131	0.053591865746511	0.4926632545536655	0.7131443388825939
GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS	0.04122448510603896	0.04904222321990694	0.4926482011139545	0.7131443388825939
GOBP_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION	0.041222947851051274	0.05612306046000844	0.4926472979075719	0.7131443388825939
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.041174219806549825	0.056186654383077385	0.49260815896432336	0.7131443388825939
GOCC_EKC_KEOPS_COMPLEX	0.041053549104939864	0.05735345003512399	0.4925211500827939	0.7130629413303112
GOCC_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX	0.041036580151776865	0.05109277457776421	0.49251061267499624	0.7130629413303112
CRX_NRL_DN.V1_DN	0.041013592103028434	0.055144855039794716	0.4924961613728737	0.7130629413303112
GOBP_REGULATION_OF_MACROPHAGE_FUSION	0.040965504308759115	0.05733011434252101	0.4924606352551558	0.7130629413303112
MIR1265	0.04088442259159838	0.05668985954418607	0.4924220984494957	0.7130438573546081
LOPEZ_MESOTHELIOMA_SURVIVAL_UP	0.040858120915811466	0.052134999776790515	0.49240102363390037	0.7130438573546081
GOBP_LEUKOTRIENE_B4_CATABOLIC_PROCESS	0.040820823751467075	0.0546816266346483	0.49238446485021825	0.7130438573546081
GOMF_LEUKOTRIENE_B4_20_MONOOXYGENASE_ACTIVITY	0.040820823751467075	0.0546816266346483	0.49238446485021825	0.7130438573546081
AIYAR_COBRA1_TARGETS_DN	0.04080017946487822	0.0543772021299488	0.49237031461688996	0.7130438573546081
GOCC_CLATHRIN_COAT	0.04079166569065369	0.05071394537178925	0.49236579858497664	0.7130438573546081
MIR130B_3P	0.040579907890345004	0.05396447971243623	0.492219479150986	0.7129369440083726
HP_RECURRENT_PANCREATITIS	0.04055457393238905	0.045385695364685605	0.49219840433539064	0.7129369440083726
GOMF_CLATHRIN_LIGHT_CHAIN_BINDING	0.040523196479234684	0.05310061124791445	0.4921758241758242	0.7129358918447448
HP_INSULINOMA	0.04049812942555632	0.06200431540001781	0.49215956646093634	0.7129358918447448
HP_INTESTINAL_CARCINOID	0.04049812942555632	0.06200431540001781	0.49215956646093634	0.7129358918447448
HP_GLUCAGONOMA	0.04049812942555632	0.06200431540001781	0.49215956646093634	0.7129358918447448
MIR5187_5P	0.04041306443908509	0.05344146468450891	0.49210567514677106	0.7129358918447448
IPA_PAX1_UP	0.04039965448094471	0.054980841757728806	0.49209543880776757	0.7129358918447448
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP	0.040343471054855536	0.04848459536435833	0.49205208490139996	0.7129358918447448
BIOCARTA_CELLCYCLE_PATHWAY	0.040321572708702735	0.057113006108974594	0.4920382357368659	0.7129358918447448
GOMF_PROTEIN_GLUTAMINE_GAMMA_GLUTAMYLTRANSFERASE_ACTIVITY	0.04029866519417956	0.04955511731624191	0.49202258015956646	0.7129358918447448
GOCC_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE	0.040268458862413405	0.04597673816464171	0.492006924582267	0.7129358918447448
MIR216B_3P	0.04015661259685801	0.05224935195200747	0.49194370013548094	0.7129105584642234
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	0.0400280231281478	0.05669553396450019	0.49184765919012496	0.7128024782931193
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN	0.039949825816041076	0.05512078502408213	0.49180249887099203	0.7127681298542631
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	0.03989679806920589	0.05469102184699746	0.49177660695468917	0.7127617052842868
GOBP_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS	0.03984676581577501	0.05724160268471092	0.49174108083697127	0.7127413161110142
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	0.0398448003618762	0.05415308639026693	0.4917371669426464	0.7127413161110142
GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION	0.03971529017282042	0.05795249233936767	0.49166129760650307	0.7126878764074365
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP	0.03968655449382368	0.04783238648830025	0.4916438356164384	0.7126878764074365
WIERENGA_STAT5A_TARGETS_DN	0.039599881856219106	0.05280342532867329	0.49158663254553664	0.712641847067039
GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	0.03955699444722421	0.05037574620808677	0.4915532139093783	0.7126245035135961
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	0.03936301604796639	0.04551313703281335	0.4914234532590697	0.7124674814491488
HP_SELF_INJURIOUS_BEHAVIOR	0.039243123834754666	0.04916507669688262	0.49135661598675295	0.7124016761971277
GOBP_PROTEIN_UFMYLATION	0.0390666152923194	0.048427514462807866	0.4912367906066536	0.7122590361445783
HP_APLASIA_HYPOPLASIA_OF_THE_STERNUM	0.03895875786358788	0.05848516252674933	0.4911786843293693	0.7122058759331209
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	0.038916321543161006	0.04938116767678286	0.49115550203221436	0.7122033528333188
MIR1185_5P	0.038762230575185366	0.055579171605312686	0.4910627728435948	0.7120999781707051
GSE3982_CTRL_VS_LPS_1H_NEUTROPHIL_DN	0.03867389129734724	0.05595870329937469	0.49100406442872196	0.7120459308417744
BIOCARTA_BARRESTIN_SRC_PATHWAY	0.03864693805870127	0.057798422383343186	0.4909899141953937	0.7120459308417744
WP_VITAMIN_B6DEPENDENT_AND_RESPONSIVE_DISORDERS	0.03862837685710873	0.054723238535099895	0.49097516182447687	0.7120459308417744
GOMF_CALCITONIN_FAMILY_RECEPTOR_ACTIVITY	0.03862644045911148	0.06378890202305111	0.4909748607556827	0.7120459308417744
MIR6724_5P	0.03861411751771402	0.05521359636769927	0.49097124793015207	0.7120459308417744
IPA_TBX2_UP	0.038586473551720575	0.05317054967771331	0.4909552912840584	0.7120459308417744
HP_RECURRENT_EAR_INFECTIONS	0.03831990008768386	0.05512061802304692	0.49077886497064577	0.7119058433050921
GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP	0.038147122899611245	0.04663735361232694	0.49068854433237996	0.7118059134384418
MIR133A_5P	0.03812004263779071	0.05484760536103276	0.49067620051181693	0.7118059134384418
HP_ACROCYANOSIS	0.03810548198607904	0.05127895987412736	0.49066807165437304	0.7118059134384418
GOMF_GLUTAMATE_GATED_CALCIUM_ION_CHANNEL_ACTIVITY	0.03784183902739494	0.05850070053475868	0.49050459129911184	0.7116323054075303
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	0.03770520372435166	0.05272275931105193	0.4904079482161674	0.7115231730223212
GSE27786_NKCELL_VS_ERYTHROBLAST_DN	0.03768568751327804	0.05640367962170053	0.4903989161523408	0.7115231730223212
MIR148B_3P	0.037622140631611095	0.0545899045352289	0.49036188469065184	0.7115185007208074
GCM_Q2	0.03762141077306917	0.048842693434157126	0.49036098148426915	0.7115185007208074
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	0.037609608239939904	0.053508884926136716	0.49035164835164835	0.7115185007208074
IPA_ELF4_UP	0.03758783476149769	0.05298090278624995	0.49033900346229115	0.7115185007208074
GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION	0.03754921342172192	0.05070972317621081	0.4903088965828692	0.7115185007208074
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	0.03754202515131253	0.054620788270853135	0.4903055848261328	0.7115185007208074
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_MONOCYTE_UP	0.03751483046411168	0.050751416263410544	0.49029233779918713	0.7115185007208074
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	0.03750796730662587	0.05445242471133503	0.4902875206984796	0.7115185007208074
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.037495555862174915	0.05457117161686574	0.4902736715339455	0.7115185007208074
GSE22611_UNSTIM_VS_6H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN	0.03746762466085299	0.05100050873660854	0.4902550052687039	0.7115185007208074
MIR676_3P	0.03735917066989199	0.05195858128500902	0.49019840433539064	0.7115185007208074
IPA_ATF5_UP	0.037168092358255085	0.050795754523142944	0.4900975462893271	0.7114768356643357
IPA_SMAD6_DN	0.03714996671837781	0.06700184526865718	0.490083697124793	0.7114768356643357
BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES	0.03714549311434174	0.05017921511058856	0.4900803853680566	0.7114768356643357
IPA_PRRX1_DN	0.03709660082714963	0.04682925890695768	0.49004967635104624	0.7114768356643357
GOMF_DEAD_H_BOX_RNA_HELICASE_BINDING	0.03705718868327193	0.0528052923064848	0.4900195694716243	0.7114768356643357
KEGG_LYSINE_DEGRADATION	0.03704885299519046	0.05514917604790898	0.4900171609212705	0.7114768356643357
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP	0.03704884138337961	0.05274224006856132	0.4900168598524763	0.7114768356643357
HP_AMEGAKARYOCYTIC_THROMBOCYTOPENIA	0.036814676627795306	0.05232631964946025	0.48988017461990063	0.711378918375377
GOBP_GLOMERULAR_VISCERAL_EPITHELIAL_CELL_MIGRATION	0.036796725838383615	0.05686405483138492	0.48987355110642783	0.711378918375377
HP_ABNORMAL_RENAL_ECHOGENICITY	0.036737808678014613	0.04808166198650476	0.4898235736865874	0.7113589261510209
MIR2052	0.0366192934174916	0.05148387133763439	0.4897555321390938	0.7112912111937035
MIR12124	0.0365896670465896	0.05391864659331606	0.48973746801144064	0.7112912111937035
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	0.03621577971689076	0.05263734609376405	0.4895050429023032	0.7109895924435893
MIR1911_3P	0.036182412744924654	0.05138632322215599	0.4894914948065633	0.7109895924435893
GSE2585_CTEC_VS_THYMIC_DC_UP	0.036148461964911505	0.048876539117424816	0.489474634954087	0.7109895924435893
GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	0.03613437743202811	0.056506986064710454	0.4894662050278489	0.7109895924435893
NAKAJIMA_MAST_CELL	0.03610455981175618	0.05651714022452088	0.48944874303778413	0.7109895924435893
DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS	0.0360421503882877	0.05458833232388373	0.4894207436399217	0.7109895924435893
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	0.03600050030649702	0.059147712769491975	0.489397862411561	0.7109895924435893
MIR148A_3P	0.03592326364997012	0.05469986576978182	0.48935601384916455	0.7109895924435893
GOBP_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	0.03591783734595107	0.05463849704309977	0.4893527020924281	0.7109895924435893
HP_ABNORMAL_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM	0.035906349844663135	0.05230115165870195	0.48934818606051483	0.7109895924435893
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	0.035747171751800436	0.05526137132812945	0.48925094083998194	0.7109314025724035
TFCP2_TARGET_GENES	0.03573759259664102	0.05399295794464892	0.4892464248080686	0.7109314025724035
HP_DELAYED_ABILITY_TO_WALK	0.03572226525221597	0.05204686275935194	0.4892349841938883	0.7109314025724035
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	0.03572211450175279	0.05253117334915629	0.4892346831250941	0.7109314025724035
GOMF_MUTLALPHA_COMPLEX_BINDING	0.035638815132206327	0.06165770140516915	0.489183802498871	0.7109314025724035
HP_APLASIA_CUTIS_CONGENITA_OF_SCALP	0.03553857325906587	0.04802036873051506	0.489115158813789	0.7108895987397716
GOBP_SYNAPSE_MATURATION	0.035463235051659006	0.05335407514584756	0.4890742134577751	0.7108611937685979
MIR152_3P	0.03545951920640555	0.05463784250961208	0.48907060063224445	0.7108611937685979
GENTILE_UV_RESPONSE_CLUSTER_D2	0.035429850572783486	0.05261275400986175	0.48905494505494507	0.7108611937685979
IPA_NFATC1_DN	0.03534442849187264	0.05640243078398073	0.48901911786843294	0.7108611937685979
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP	0.035298369157536764	0.05512375659264788	0.4889968387776607	0.7108611937685979
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.03528757407962981	0.04950137228480498	0.48899141953936476	0.7108611937685979
GOCC_SPERM_CONNECTING_PIECE	0.03525693442867509	0.05146823266718938	0.488976667168448	0.7108611937685979
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	0.03512258777129208	0.052767716844146294	0.4888959807315972	0.7108198730575619
PIT1_Q6	0.03510722723549275	0.047469258369545644	0.4888869486677706	0.7108198730575619
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.03510520221315933	0.04202683382314677	0.4888857443925937	0.7108198730575619
GOBP_REGULATION_OF_CELL_DIVISION	0.03497191316582366	0.05087055272584412	0.48880264940538914	0.7107775151037563
HP_DYSMENORRHEA	0.03491705652888092	0.04311677902829859	0.48876892970043656	0.7107595989667703
WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE	0.034863893115845125	0.056757694115086375	0.4887478548848412	0.7107595989667703
GOBP_SOMATOSTATIN_SECRETION	0.03486342513819906	0.04474444909330248	0.48874695167845855	0.7107595989667703
HP_ELEVATED_SERUM_ALANINE_AMINOTRANSFERASE	0.03481516672146027	0.05244765815054788	0.4887183501430077	0.7107595989667703
GOBP_SNORNA_LOCALIZATION	0.034700758603883296	0.06339054421392462	0.48864338401324703	0.7107014931908744
IPA_HNF1B_DN	0.03465765175309885	0.05583597101974934	0.48861628782176725	0.7106932037134348
HP_LOSS_OF_ABILITY_TO_WALK	0.03461855346914015	0.0524000517763797	0.4885934065934066	0.7106910444493103
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	0.03450243105496399	0.05392301075042279	0.4885392142104471	0.7106433388806166
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	0.034416832664358896	0.05659210757285536	0.48848622610266446	0.710597380983664
HP_LETHAL_SKELETAL_DYSPLASIA	0.034348230424066276	0.04845444592492301	0.48845912991118473	0.7105890854940434
GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDC_UP	0.03427321833240465	0.0469310787488767	0.48841427066084603	0.710554947220884
GOBP_MONOTERPENOID_METABOLIC_PROCESS	0.034203902533097234	0.06361385102361664	0.4883817552310703	0.71053876478318
GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION	0.034090513028744274	0.05300519932354751	0.4883218425410206	0.7104827193481975
GCM_FANCC	0.034031804006113595	0.0523731233758549	0.48828992924883335	0.7104674084457684
GOCC_CILIARY_MEMBRANE	0.03391131903000658	0.046148772961700134	0.4882131567063074	0.7103868226223332
MIR3622A_3P_MIR3622B_3P	0.03378535995968034	0.053105241636097776	0.48815083546590393	0.7103272583895558
HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION	0.03363583119230157	0.056245614075965	0.4880755682673491	0.7102488499452355
HP_ABNORMAL_T_WAVE	0.03348301056895892	0.051797641249806826	0.4879951828992925	0.7101629863301788
MIR7155_5P	0.03314323628587642	0.05026420359018584	0.48783049826885444	0.7099544319326996
MIR5681B	0.033042464698598145	0.05502953911321805	0.4877717898539816	0.7099000963982123
DAZARD_UV_RESPONSE_CLUSTER_G24	0.03296399992177698	0.055769441541637856	0.4877269306036429	0.7098659129748914
HP_EXTRAPYRAMIDAL_MUSCULAR_RIGIDITY	0.03291487754537112	0.04861840737688438	0.4877046515128707	0.7098645924627519
GOBP_TENDON_DEVELOPMENT	0.03265912891286548	0.059416391208682195	0.4875673641427066	0.7096958674788554
GOBP_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE	0.03263668034229565	0.05802638001060497	0.4875568267349089	0.7096958674788554
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	0.032492291619763185	0.05223503918101271	0.48748727984344425	0.7096414953762545
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.03245592831235668	0.05175288263475234	0.4874722264037333	0.7096414953762545
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	0.03243772632699352	0.05218128663176229	0.4874619900647298	0.7096414953762545
IPA_TADA3_UP	0.032288476420663514	0.054433848811507556	0.4873773897335541	0.7095748224774261
GOBP_POSITIVE_REGULATION_OF_SENSORY_PERCEPTION_OF_PAIN	0.03224698688151942	0.058061148298828524	0.4873590245371067	0.7095748224774261
HP_ABNORMALITY_OF_THE_PERITONEUM	0.032205939579526846	0.04821620762850129	0.4873307240704501	0.7095690864457302
REACTOME_RAC1_GTPASE_CYCLE	0.032196225505933034	0.0521556958379278	0.4873262080385368	0.7095690864457302
HP_ABNORMAL_CIRCULATING_INHIBIN_LEVEL	0.03209039146130275	0.05250372934401587	0.48726810176125246	0.7095401139850943
GOCC_ACTIVIN_RECEPTOR_COMPLEX	0.031951293496101436	0.045807142503232826	0.4871886195995785	0.7094554781007497
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	0.03190273440567719	0.04886004800770944	0.48716965226554265	0.7094554781007497
IPA_FOXC1_UP	0.03188885420879207	0.06010715832996773	0.4871636308896583	0.7094554781007497
HP_ABNORMAL_ARACHNOID_MATER_MORPHOLOGY	0.031840894723204165	0.05311356014246452	0.48714616889959356	0.7094554781007497
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_PHOSPHATASE_ACTIVITY	0.03182400607776492	0.05225568199576054	0.4871404485925034	0.7094554781007497
BURTON_ADIPOGENESIS_PEAK_AT_16HR	0.03174290408024877	0.06154262802901099	0.48709950323648954	0.7094554781007497
GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS	0.03172193864156474	0.05568720251144325	0.48708926689748605	0.7094554781007497
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	0.031625489461096924	0.05151096719216922	0.4870465151287069	0.7094554781007497
MIR4725_3P	0.031597429466214993	0.045768212570257254	0.48702995634502483	0.7094554781007497
GOBP_POSITIVE_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	0.03157326562742957	0.059516132310098314	0.48701430076772545	0.7094554781007497
GOMF_ICOSANOID_RECEPTOR_ACTIVITY	0.03148157767105569	0.05273763720766711	0.4869646244166792	0.7094403263301021
HP_BILIARY_TRACT_NEOPLASM	0.031475764291151696	0.051187015660771426	0.4869631190727081	0.7094403263301021
MIR301B_3P	0.031463535426181626	0.05498605577692228	0.48695920517838326	0.7094403263301021
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	0.03139215898839458	0.05245327226482899	0.4869224747854885	0.7094403263301021
HP_SHORT_DIGIT	0.031319454840744235	0.057269704990398906	0.48688484118621106	0.7094403263301021
GOCC_CENTRIOLAR_SATELLITE	0.031242227606650998	0.05401319304814326	0.4868511214812585	0.7094305518996227
REACTOME_ABACAVIR_METABOLISM	0.03123085806229234	0.05856392105998458	0.4868478097245221	0.7094305518996227
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	0.031230564076751278	0.0517459530355282	0.48684750865572785	0.7094305518996227
GRANDVAUX_IRF3_TARGETS_UP	0.031162069344313387	0.04064164043310743	0.48681529429474635	0.7094305518996227
GOBP_RESPONSE_TO_SALT	0.03110305274374674	0.05276937302670678	0.48677705855788045	0.7094305518996227
INAMURA_LUNG_CANCER_SCC_UP	0.031091720648602137	0.055292296192921184	0.48677224145717296	0.7094305518996227
WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	0.0310571754789298	0.04280830558581063	0.4867559837422851	0.7094305518996227
PYEON_HPV_POSITIVE_TUMORS_DN	0.03098050751613133	0.06433003373986648	0.4867177480054192	0.7094305518996227
MOTAMED_RESPONSE_TO_ANDROGEN_UP	0.030939867407714563	0.052559418894046896	0.48669667318982385	0.7094305518996227
BROWNE_HCMV_INFECTION_12HR_UP	0.030932082910237694	0.05146449664515414	0.48669426463947013	0.7094305518996227
GOMF_GROWTH_FACTOR_ACTIVITY	0.030822526001615443	0.04677291850322714	0.48663615836218577	0.7094285463483145
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.03064457059345585	0.05107117264520093	0.4865578804756887	0.7093455646754159
WP_OSTEOCLAST_SIGNALING	0.030614951328503826	0.05155106809017871	0.48654282703597773	0.7093455646754159
MIR3666	0.03061445895945287	0.05480403839229332	0.4865425259671835	0.7093455646754159
MIKKELSEN_ES_LCP_WITH_H3K27ME3	0.030551387202878946	0.05935676184206027	0.4865024838175523	0.7093455646754159
BIOCARTA_HES_PATHWAY	0.030496266503327644	0.054479653571704034	0.4864762908324552	0.7093455646754159
HP_ENURESIS_NOCTURNA	0.03043879366446033	0.05127359684406885	0.48645250639771187	0.7093455646754159
BIOCARTA_P27_PATHWAY	0.0303339077141592	0.05523642771369771	0.48639801294595814	0.7092992931465952
HP_MOLLUSCOID_PSEUDOTUMORS	0.030127859006344886	0.061107907370664426	0.48630016558783684	0.709187741482262
GSE17721_POLYIC_VS_CPG_2H_BMDC_DN	0.0301096659729799	0.05452413444092228	0.48628661749209695	0.709187741482262
MIR301A_3P	0.0300645267201358	0.05480070451142181	0.48626192985097094	0.709187741482262
HP_LACRIMAL_DUCT_APLASIA	0.029971272491828172	0.058139992582328104	0.4862251994580762	0.7091718262855136
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	0.029869624561566693	0.05160064395872529	0.48617070600632245	0.7091234849815563
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.029869324751383822	0.05485529131969909	0.4861704049375282	0.7091234849815563
GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION	0.02979719154860431	0.04929646450532914	0.4861264488935722	0.7091212121212122
