	Selected	N	n	.
BIOCARTA_CARM1_PATHWAY	False	12	10	0.8333333333333334
BIOCARTA_TFF_PATHWAY	False	24	17	0.7083333333333334
BIOCARTA_TRKA_PATHWAY	False	14	12	0.8571428571428571
BIOCARTA_ARF_PATHWAY	False	17	13	0.7647058823529411
BIOCARTA_UCALPAIN_PATHWAY	False	14	11	0.7857142857142857
BIOCARTA_VEGF_PATHWAY	False	27	23	0.8518518518518519
BIOCARTA_VITCB_PATHWAY	False	11	6	0.5454545454545454
BIOCARTA_WNT_PATHWAY	False	24	19	0.7916666666666666
BIOCARTA_ACTINY_PATHWAY	False	12	9	0.75
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	False	62	38	0.6129032258064516
KEGG_CITRATE_CYCLE_TCA_CYCLE	True	31	28	0.9032258064516129
KEGG_PENTOSE_PHOSPHATE_PATHWAY	False	27	22	0.8148148148148148
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	False	28	13	0.4642857142857143
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	False	34	26	0.7647058823529411
KEGG_GALACTOSE_METABOLISM	False	26	18	0.6923076923076923
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	False	25	9	0.36
KEGG_FATTY_ACID_METABOLISM	False	42	29	0.6904761904761905
KEGG_STEROID_BIOSYNTHESIS	False	17	14	0.8235294117647058
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	False	16	8	0.5
KEGG_STEROID_HORMONE_BIOSYNTHESIS	False	55	24	0.43636363636363634
KEGG_OXIDATIVE_PHOSPHORYLATION	False	132	117	0.8863636363636364
KEGG_PURINE_METABOLISM	False	159	125	0.7861635220125787
KEGG_PYRIMIDINE_METABOLISM	True	98	91	0.9285714285714286
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	False	32	19	0.59375
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	False	31	18	0.5806451612903226
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	False	34	26	0.7647058823529411
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	False	44	35	0.7954545454545454
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	False	11	9	0.8181818181818182
KEGG_LYSINE_DEGRADATION	False	44	35	0.7954545454545454
KEGG_ARGININE_AND_PROLINE_METABOLISM	False	54	33	0.6111111111111112
KEGG_HISTIDINE_METABOLISM	False	29	16	0.5517241379310345
KEGG_TYROSINE_METABOLISM	False	42	21	0.5
KEGG_PHENYLALANINE_METABOLISM	False	18	8	0.4444444444444444
KEGG_TRYPTOPHAN_METABOLISM	False	40	21	0.525
KEGG_BETA_ALANINE_METABOLISM	False	22	15	0.6818181818181818
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	False	10	5	0.5
KEGG_SELENOAMINO_ACID_METABOLISM	False	26	19	0.7307692307692307
KEGG_GLUTATHIONE_METABOLISM	False	50	37	0.74
KEGG_STARCH_AND_SUCROSE_METABOLISM	False	52	24	0.46153846153846156
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	False	44	37	0.8409090909090909
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	False	22	16	0.7272727272727273
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	False	26	20	0.7692307692307693
KEGG_INOSITOL_PHOSPHATE_METABOLISM	False	54	44	0.8148148148148148
KEGG_PYRUVATE_METABOLISM	False	40	30	0.75
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	False	16	13	0.8125
KEGG_PROPANOATE_METABOLISM	False	33	27	0.8181818181818182
KEGG_BUTANOATE_METABOLISM	False	34	21	0.6176470588235294
KEGG_ONE_CARBON_POOL_BY_FOLATE	False	17	14	0.8235294117647058
KEGG_FOLATE_BIOSYNTHESIS	False	11	6	0.5454545454545454
KEGG_RETINOL_METABOLISM	False	64	28	0.4375
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	False	41	23	0.5609756097560976
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	False	15	12	0.8
KEGG_LIMONENE_AND_PINENE_DEGRADATION	False	10	7	0.7
KEGG_NITROGEN_METABOLISM	False	23	14	0.6086956521739131
KEGG_SULFUR_METABOLISM	False	13	11	0.8461538461538461
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	False	70	31	0.44285714285714284
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	False	72	28	0.3888888888888889
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	False	51	25	0.49019607843137253
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	False	22	14	0.6363636363636364
KEGG_ABC_TRANSPORTERS	False	44	22	0.5
KEGG_RIBOSOME	True	88	85	0.9659090909090909
KEGG_RNA_DEGRADATION	False	59	53	0.8983050847457628
KEGG_RNA_POLYMERASE	True	29	29	1.0
KEGG_DNA_REPLICATION	True	36	36	1.0
KEGG_SPLICEOSOME	True	127	120	0.9448818897637795
KEGG_PROTEASOME	True	46	43	0.9347826086956522
KEGG_PROTEIN_EXPORT	True	24	22	0.9166666666666666
KEGG_PPAR_SIGNALING_PATHWAY	False	69	36	0.5217391304347826
KEGG_BASE_EXCISION_REPAIR	True	35	34	0.9714285714285714
KEGG_NUCLEOTIDE_EXCISION_REPAIR	True	44	43	0.9772727272727273
KEGG_MISMATCH_REPAIR	True	23	23	1.0
KEGG_HOMOLOGOUS_RECOMBINATION	True	28	26	0.9285714285714286
KEGG_MAPK_SIGNALING_PATHWAY	False	267	179	0.6704119850187266
KEGG_ERBB_SIGNALING_PATHWAY	False	87	61	0.7011494252873564
KEGG_CALCIUM_SIGNALING_PATHWAY	False	178	89	0.5
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	False	265	146	0.5509433962264151
KEGG_CHEMOKINE_SIGNALING_PATHWAY	False	189	127	0.671957671957672
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	False	76	58	0.7631578947368421
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	False	272	86	0.3161764705882353
KEGG_CELL_CYCLE	False	125	109	0.872
KEGG_OOCYTE_MEIOSIS	False	113	84	0.7433628318584071
KEGG_P53_SIGNALING_PATHWAY	False	68	56	0.8235294117647058
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	False	135	118	0.8740740740740741
KEGG_REGULATION_OF_AUTOPHAGY	False	35	18	0.5142857142857142
KEGG_ENDOCYTOSIS	False	181	131	0.7237569060773481
KEGG_PEROXISOME	False	78	65	0.8333333333333334
KEGG_MTOR_SIGNALING_PATHWAY	False	52	44	0.8461538461538461
KEGG_APOPTOSIS	False	87	75	0.8620689655172413
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	False	115	66	0.5739130434782609
KEGG_WNT_SIGNALING_PATHWAY	False	151	100	0.6622516556291391
KEGG_DORSO_VENTRAL_AXIS_FORMATION	False	24	18	0.75
KEGG_NOTCH_SIGNALING_PATHWAY	False	47	37	0.7872340425531915
KEGG_HEDGEHOG_SIGNALING_PATHWAY	False	56	24	0.42857142857142855
KEGG_TGF_BETA_SIGNALING_PATHWAY	False	86	55	0.6395348837209303
KEGG_AXON_GUIDANCE	False	129	71	0.5503875968992248
KEGG_VEGF_SIGNALING_PATHWAY	False	76	56	0.7368421052631579
KEGG_FOCAL_ADHESION	False	199	122	0.6130653266331658
KEGG_ECM_RECEPTOR_INTERACTION	False	84	40	0.47619047619047616
KEGG_CELL_ADHESION_MOLECULES_CAMS	False	133	77	0.5789473684210527
KEGG_ADHERENS_JUNCTION	False	73	49	0.6712328767123288
KEGG_TIGHT_JUNCTION	False	132	81	0.6136363636363636
KEGG_GAP_JUNCTION	False	90	45	0.5
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	False	69	22	0.3188405797101449
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	False	88	48	0.5454545454545454
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	False	102	69	0.6764705882352942
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	False	62	50	0.8064516129032258
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	False	71	48	0.676056338028169
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	False	55	36	0.6545454545454545
KEGG_JAK_STAT_SIGNALING_PATHWAY	False	155	102	0.6580645161290323
KEGG_HEMATOPOIETIC_CELL_LINEAGE	False	87	53	0.6091954022988506
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	False	137	87	0.635036496350365
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	False	108	97	0.8981481481481481
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	False	75	62	0.8266666666666667
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	False	79	62	0.7848101265822784
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	False	96	75	0.78125
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	False	116	81	0.6982758620689655
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	False	48	30	0.625
KEGG_LONG_TERM_POTENTIATION	False	70	44	0.6285714285714286
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	False	126	101	0.8015873015873016
KEGG_LONG_TERM_DEPRESSION	False	70	38	0.5428571428571428
KEGG_OLFACTORY_TRANSDUCTION	False	389	120	0.30848329048843187
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	False	213	137	0.6431924882629108
KEGG_INSULIN_SIGNALING_PATHWAY	False	137	104	0.7591240875912408
KEGG_GNRH_SIGNALING_PATHWAY	False	101	66	0.6534653465346535
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	False	85	62	0.7294117647058823
KEGG_MELANOGENESIS	False	101	53	0.5247524752475248
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	False	67	51	0.7611940298507462
KEGG_TYPE_II_DIABETES_MELLITUS	False	47	28	0.5957446808510638
KEGG_TYPE_I_DIABETES_MELLITUS	False	43	25	0.5813953488372093
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	False	25	6	0.24
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	False	42	27	0.6428571428571429
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	False	44	33	0.75
KEGG_ALZHEIMERS_DISEASE	False	166	135	0.8132530120481928
KEGG_PARKINSONS_DISEASE	False	130	111	0.8538461538461538
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	False	53	41	0.7735849056603774
KEGG_HUNTINGTONS_DISEASE	False	182	151	0.8296703296703297
KEGG_PRION_DISEASES	False	35	18	0.5142857142857142
KEGG_VIBRIO_CHOLERAE_INFECTION	False	54	41	0.7592592592592593
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	False	68	52	0.7647058823529411
KEGG_LEISHMANIA_INFECTION	False	72	51	0.7083333333333334
KEGG_PATHWAYS_IN_CANCER	False	325	205	0.6307692307692307
KEGG_COLORECTAL_CANCER	False	62	55	0.8870967741935484
KEGG_RENAL_CELL_CARCINOMA	False	70	54	0.7714285714285715
KEGG_PANCREATIC_CANCER	False	70	59	0.8428571428571429
KEGG_ENDOMETRIAL_CANCER	False	52	43	0.8269230769230769
KEGG_GLIOMA	False	65	46	0.7076923076923077
KEGG_PROSTATE_CANCER	False	89	66	0.7415730337078652
KEGG_THYROID_CANCER	False	29	23	0.7931034482758621
KEGG_BASAL_CELL_CARCINOMA	False	55	25	0.45454545454545453
KEGG_MELANOMA	False	71	39	0.5492957746478874
KEGG_BLADDER_CANCER	False	42	28	0.6666666666666666
KEGG_CHRONIC_MYELOID_LEUKEMIA	False	73	64	0.8767123287671232
KEGG_ACUTE_MYELOID_LEUKEMIA	False	57	50	0.8771929824561403
KEGG_SMALL_CELL_LUNG_CANCER	False	84	64	0.7619047619047619
KEGG_NON_SMALL_CELL_LUNG_CANCER	False	54	44	0.8148148148148148
KEGG_ASTHMA	False	30	16	0.5333333333333333
KEGG_AUTOIMMUNE_THYROID_DISEASE	False	52	26	0.5
KEGG_ALLOGRAFT_REJECTION	False	37	25	0.6756756756756757
KEGG_GRAFT_VERSUS_HOST_DISEASE	False	41	23	0.5609756097560976
KEGG_VIRAL_MYOCARDITIS	False	70	46	0.6571428571428571
PID_FANCONI_PATHWAY	False	47	41	0.8723404255319149
PID_SMAD2_3NUCLEAR_PATHWAY	False	82	62	0.7560975609756098
PID_FCER1_PATHWAY	True	60	55	0.9166666666666666
PID_ENDOTHELIN_PATHWAY	False	63	41	0.6507936507936508
PID_BCR_5PATHWAY	True	63	57	0.9047619047619048
PID_PRL_SIGNALING_EVENTS_PATHWAY	False	23	18	0.782608695652174
PID_RHOA_PATHWAY	False	45	34	0.7555555555555555
PID_ERBB4_PATHWAY	False	38	24	0.631578947368421
PID_AURORA_B_PATHWAY	False	39	32	0.8205128205128205
PID_LYSOPHOSPHOLIPID_PATHWAY	False	65	45	0.6923076923076923
PID_INSULIN_PATHWAY	False	44	36	0.8181818181818182
PID_NOTCH_PATHWAY	False	59	44	0.7457627118644068
PID_INTEGRIN1_PATHWAY	False	66	29	0.4393939393939394
PID_P73PATHWAY	False	79	60	0.759493670886076
PID_P38_MKK3_6PATHWAY	True	26	25	0.9615384615384616
PID_GMCSF_PATHWAY	False	36	32	0.8888888888888888
PID_WNT_NONCANONICAL_PATHWAY	False	32	22	0.6875
PID_NFKAPPAB_ATYPICAL_PATHWAY	False	17	15	0.8823529411764706
PID_IL4_2PATHWAY	False	64	46	0.71875
PID_BETA_CATENIN_DEG_PATHWAY	False	18	14	0.7777777777777778
PID_HDAC_CLASSIII_PATHWAY	False	26	21	0.8076923076923077
PID_GLYPICAN_1PATHWAY	False	27	17	0.6296296296296297
PID_TCR_PATHWAY	True	64	60	0.9375
PID_IL27_PATHWAY	False	26	21	0.8076923076923077
PID_NFKAPPAB_CANONICAL_PATHWAY	True	23	22	0.9565217391304348
PID_E2F_PATHWAY	False	73	59	0.8082191780821918
PID_ER_NONGENOMIC_PATHWAY	False	40	30	0.75
PID_HIF2PATHWAY	False	34	25	0.7352941176470589
PID_CD40_PATHWAY	True	31	29	0.9354838709677419
PID_ATR_PATHWAY	False	39	31	0.7948717948717948
PID_MET_PATHWAY	False	79	62	0.7848101265822784
PID_PTP1B_PATHWAY	False	52	35	0.6730769230769231
PID_INTEGRIN3_PATHWAY	False	43	15	0.3488372093023256
PID_IL12_2PATHWAY	True	62	57	0.9193548387096774
PID_S1P_S1P3_PATHWAY	False	29	22	0.7586206896551724
PID_LPA4_PATHWAY	False	15	9	0.6
PID_AR_PATHWAY	False	61	49	0.8032786885245902
PID_NFAT_TFPATHWAY	False	45	32	0.7111111111111111
PID_EPHB_FWD_PATHWAY	False	40	25	0.625
PID_AVB3_OPN_PATHWAY	False	31	24	0.7741935483870968
PID_S1P_S1P4_PATHWAY	False	14	11	0.7857142857142857
PID_FRA_PATHWAY	False	37	24	0.6486486486486487
PID_MYC_ACTIV_PATHWAY	True	79	74	0.9367088607594937
PID_RHOA_REG_PATHWAY	False	46	28	0.6086956521739131
PID_REELIN_PATHWAY	False	28	22	0.7857142857142857
PID_PS1_PATHWAY	False	46	35	0.7608695652173914
PID_NECTIN_PATHWAY	False	30	21	0.7
PID_P38_ALPHA_BETA_PATHWAY	True	30	28	0.9333333333333333
PID_WNT_SIGNALING_PATHWAY	False	28	9	0.32142857142857145
PID_TRAIL_PATHWAY	True	28	26	0.9285714285714286
PID_CDC42_PATHWAY	False	70	51	0.7285714285714285
PID_RET_PATHWAY	False	39	25	0.6410256410256411
PID_CDC42_REG_PATHWAY	False	30	20	0.6666666666666666
PID_ATM_PATHWAY	False	34	29	0.8529411764705882
PID_ARF6_PATHWAY	False	35	21	0.6
PID_LKB1_PATHWAY	False	47	40	0.851063829787234
PID_CD8_TCR_PATHWAY	True	53	50	0.9433962264150944
PID_WNT_CANONICAL_PATHWAY	False	20	15	0.75
PID_TCPTP_PATHWAY	False	42	31	0.7380952380952381
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	False	49	36	0.7346938775510204
PID_FAS_PATHWAY	False	38	33	0.868421052631579
PID_TXA2PATHWAY	False	56	49	0.875
PID_SHP2_PATHWAY	False	57	37	0.6491228070175439
PID_S1P_S1P1_PATHWAY	False	21	13	0.6190476190476191
PID_TELOMERASE_PATHWAY	False	67	57	0.8507462686567164
PID_HNF3B_PATHWAY	False	45	17	0.37777777777777777
PID_NETRIN_PATHWAY	False	32	18	0.5625
PID_IL1_PATHWAY	False	34	28	0.8235294117647058
PID_NFAT_3PATHWAY	True	53	48	0.9056603773584906
PID_REG_GR_PATHWAY	False	82	58	0.7073170731707317
PID_INTEGRIN_A9B1_PATHWAY	False	25	13	0.52
PID_ARF6_DOWNSTREAM_PATHWAY	False	15	13	0.8666666666666667
PID_MTOR_4PATHWAY	False	69	61	0.8840579710144928
PID_IL2_1PATHWAY	True	55	51	0.9272727272727272
PID_CXCR4_PATHWAY	False	100	85	0.85
PID_IGF1_PATHWAY	False	29	23	0.7931034482758621
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	False	35	25	0.7142857142857143
PID_TNF_PATHWAY	True	46	42	0.9130434782608695
PID_PLK1_PATHWAY	True	46	42	0.9130434782608695
PID_TCR_RAS_PATHWAY	True	14	13	0.9285714285714286
PID_IL5_PATHWAY	True	14	14	1.0
PID_FOXO_PATHWAY	False	49	42	0.8571428571428571
PID_THROMBIN_PAR4_PATHWAY	False	15	11	0.7333333333333333
PID_PI3KCI_PATHWAY	False	48	40	0.8333333333333334
PID_AJDISS_2PATHWAY	False	48	30	0.625
PID_IL2_PI3K_PATHWAY	False	34	30	0.8823529411764706
PID_CERAMIDE_PATHWAY	False	44	38	0.8636363636363636
PID_P53_DOWNSTREAM_PATHWAY	False	137	101	0.7372262773722628
PID_P75_NTR_PATHWAY	False	68	50	0.7352941176470589
PID_S1P_META_PATHWAY	False	21	17	0.8095238095238095
PID_ECADHERIN_NASCENT_AJ_PATHWAY	False	39	29	0.7435897435897436
PID_INTEGRIN4_PATHWAY	False	11	4	0.36363636363636365
PID_AMB2_NEUTROPHILS_PATHWAY	False	41	27	0.6585365853658537
PID_AVB3_INTEGRIN_PATHWAY	False	74	39	0.527027027027027
PID_IFNG_PATHWAY	False	40	35	0.875
PID_LIS1_PATHWAY	False	28	24	0.8571428571428571
PID_ERBB1_DOWNSTREAM_PATHWAY	False	105	84	0.8
PID_SYNDECAN_4_PATHWAY	False	32	18	0.5625
PID_ATF2_PATHWAY	False	59	39	0.6610169491525424
PID_AP1_PATHWAY	False	70	45	0.6428571428571429
PID_UPA_UPAR_PATHWAY	False	42	18	0.42857142857142855
PID_ERBB2_ERBB3_PATHWAY	False	44	34	0.7727272727272727
PID_FOXM1_PATHWAY	False	40	28	0.7
PID_EPHA_FWDPATHWAY	False	34	23	0.6764705882352942
PID_HIF1A_PATHWAY	False	19	16	0.8421052631578947
PID_BMP_PATHWAY	False	42	27	0.6428571428571429
PID_IL3_PATHWAY	False	26	20	0.7692307692307693
PID_IL6_7_PATHWAY	False	47	37	0.7872340425531915
PID_ECADHERIN_KERATINOCYTE_PATHWAY	False	21	13	0.6190476190476191
PID_ALK1_PATHWAY	False	26	19	0.7307692307692307
PID_PDGFRB_PATHWAY	False	129	108	0.8372093023255814
PID_TRKR_PATHWAY	False	61	44	0.7213114754098361
PID_TCR_JNK_PATHWAY	True	14	13	0.9285714285714286
PID_NEPHRIN_NEPH1_PATHWAY	False	31	21	0.6774193548387096
PID_IL23_PATHWAY	False	37	28	0.7567567567567568
PID_HIV_NEF_PATHWAY	True	35	34	0.9714285714285714
PID_SYNDECAN_1_PATHWAY	False	46	19	0.41304347826086957
PID_P38_MK2_PATHWAY	False	21	16	0.7619047619047619
PID_ERBB_NETWORK_PATHWAY	False	15	5	0.3333333333333333
PID_ALK2_PATHWAY	False	11	7	0.6363636363636364
PID_PDGFRA_PATHWAY	False	22	16	0.7272727272727273
PID_P38_GAMMA_DELTA_PATHWAY	False	11	9	0.8181818181818182
PID_IL8_CXCR2_PATHWAY	False	34	30	0.8823529411764706
PID_HEDGEHOG_2PATHWAY	False	22	12	0.5454545454545454
PID_AR_NONGENOMIC_PATHWAY	False	31	22	0.7096774193548387
PID_ERBB1_INTERNALIZATION_PATHWAY	False	41	31	0.7560975609756098
PID_HEDGEHOG_GLI_PATHWAY	False	48	40	0.8333333333333334
PID_CASPASE_PATHWAY	False	51	45	0.8823529411764706
PID_CXCR3_PATHWAY	False	43	33	0.7674418604651163
PID_BETA_CATENIN_NUC_PATHWAY	False	80	49	0.6125
PID_VEGFR1_PATHWAY	False	26	21	0.8076923076923077
PID_SMAD2_3PATHWAY	True	16	16	1.0
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	False	38	29	0.7631578947368421
PID_KIT_PATHWAY	False	52	43	0.8269230769230769
PID_ECADHERIN_STABILIZATION_PATHWAY	False	41	26	0.6341463414634146
PID_EPO_PATHWAY	False	33	26	0.7878787878787878
PID_IL2_STAT5_PATHWAY	True	30	28	0.9333333333333333
PID_TCR_CALCIUM_PATHWAY	False	28	22	0.7857142857142857
PID_DELTA_NP63_PATHWAY	False	47	28	0.5957446808510638
PID_VEGFR1_2_PATHWAY	False	69	55	0.7971014492753623
PID_THROMBIN_PAR1_PATHWAY	False	43	33	0.7674418604651163
PID_A6B1_A6B4_INTEGRIN_PATHWAY	False	46	26	0.5652173913043478
PID_SYNDECAN_2_PATHWAY	False	33	22	0.6666666666666666
PID_RAC1_REG_PATHWAY	False	38	25	0.6578947368421053
PID_AURORA_A_PATHWAY	False	31	27	0.8709677419354839
PID_ARF_3PATHWAY	True	19	19	1.0
PID_INSULIN_GLUCOSE_PATHWAY	False	26	21	0.8076923076923077
PID_PI3KCI_AKT_PATHWAY	False	35	30	0.8571428571428571
PID_SYNDECAN_3_PATHWAY	False	17	11	0.6470588235294118
PID_IL8_CXCR1_PATHWAY	False	28	24	0.8571428571428571
PID_MYC_REPRESS_PATHWAY	False	63	47	0.746031746031746
PID_HIF1_TFPATHWAY	False	66	47	0.7121212121212122
PID_TAP63_PATHWAY	False	54	40	0.7407407407407407
PID_EPHRINB_REV_PATHWAY	False	30	19	0.6333333333333333
PID_BARD1_PATHWAY	False	29	25	0.8620689655172413
PID_P53_REGULATION_PATHWAY	True	59	56	0.9491525423728814
PID_TOLL_ENDOGENOUS_PATHWAY	False	24	17	0.7083333333333334
PID_NCADHERIN_PATHWAY	False	33	20	0.6060606060606061
PID_ANTHRAX_PATHWAY	False	18	15	0.8333333333333334
PID_S1P_S1P2_PATHWAY	False	24	19	0.7916666666666666
PID_RAS_PATHWAY	False	30	23	0.7666666666666667
PID_MAPK_TRK_PATHWAY	False	34	28	0.8235294117647058
PID_PI3K_PLC_TRK_PATHWAY	False	36	27	0.75
PID_CD8_TCR_DOWNSTREAM_PATHWAY	False	65	46	0.7076923076923077
PID_EPHA2_FWD_PATHWAY	False	19	14	0.7368421052631579
PID_LYMPH_ANGIOGENESIS_PATHWAY	False	25	19	0.76
PID_ALPHA_SYNUCLEIN_PATHWAY	False	32	27	0.84375
PID_FGF_PATHWAY	False	55	27	0.4909090909090909
PID_INTEGRIN_A4B1_PATHWAY	False	33	21	0.6363636363636364
PID_RAC1_PATHWAY	False	54	45	0.8333333333333334
PID_RB_1PATHWAY	False	65	45	0.6923076923076923
PID_FAK_PATHWAY	False	59	48	0.8135593220338984
PID_TGFBR_PATHWAY	False	54	45	0.8333333333333334
PID_HES_HEY_PATHWAY	False	48	31	0.6458333333333334
PID_IL12_STAT4_PATHWAY	False	32	27	0.84375
SA_B_CELL_RECEPTOR_COMPLEXES	False	24	20	0.8333333333333334
SIG_CD40PATHWAYMAP	True	34	31	0.9117647058823529
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	False	67	50	0.746268656716418
SA_CASPASE_CASCADE	True	19	19	1.0
SIG_CHEMOTAXIS	False	45	33	0.7333333333333333
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	True	27	26	0.9629629629629629
WNT_SIGNALING	False	89	54	0.6067415730337079
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	False	35	24	0.6857142857142857
SA_FAS_SIGNALING	True	9	9	1.0
SA_G1_AND_S_PHASES	False	15	11	0.7333333333333333
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	False	51	41	0.803921568627451
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	False	36	27	0.75
SIG_BCR_SIGNALING_PATHWAY	False	46	38	0.8260869565217391
SA_G2_AND_M_PHASES	True	8	8	1.0
SA_MMP_CYTOKINE_CONNECTION	False	15	13	0.8666666666666667
SA_PROGRAMMED_CELL_DEATH	True	12	11	0.9166666666666666
SA_PTEN_PATHWAY	True	17	17	1.0
SA_REG_CASCADE_OF_CYCLIN_EXPR	False	13	9	0.6923076923076923
SA_TRKA_RECEPTOR	True	17	16	0.9411764705882353
REACTOME_INTERLEUKIN_6_SIGNALING	True	11	10	0.9090909090909091
REACTOME_APOPTOSIS	False	179	142	0.7932960893854749
REACTOME_HEMOSTASIS	False	678	407	0.6002949852507374
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	False	55	45	0.8181818181818182
REACTOME_MAPK3_ERK1_ACTIVATION	True	10	9	0.9
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	True	39	38	0.9743589743589743
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	True	30	29	0.9666666666666667
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	True	19	19	1.0
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	False	56	34	0.6071428571428571
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	True	9	9	1.0
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	False	8	7	0.875
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	True	25	24	0.96
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	False	15	13	0.8666666666666667
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	False	5	4	0.8
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	True	9	9	1.0
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	False	7	5	0.7142857142857143
REACTOME_FORMATION_OF_APOPTOSOME	True	11	10	0.9090909090909091
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	True	6	6	1.0
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE	True	13	12	0.9230769230769231
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	False	38	25	0.6578947368421053
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE	False	8	7	0.875
