	Selected	N	n	.
REACTOME_NEUROTRANSMITTER_CLEARANCE	True	10	9	0.9
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	False	205	153	0.7463414634146341
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	False	269	209	0.7769516728624535
REACTOME_NEURONAL_SYSTEM	False	410	311	0.7585365853658537
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	True	58	56	0.9655172413793104
REACTOME_IRS_MEDIATED_SIGNALLING	False	48	33	0.6875
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	True	23	22	0.9565217391304348
REACTOME_MAPK1_ERK2_ACTIVATION	True	9	9	1.0
REACTOME_SOS_MEDIATED_SIGNALLING	False	7	5	0.7142857142857143
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	True	33	32	0.9696969696969697
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	True	13	12	0.9230769230769231
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	True	9	9	1.0
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	True	22	21	0.9545454545454546
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	False	30	26	0.8666666666666667
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	False	27	24	0.8888888888888888
REACTOME_DISINHIBITION_OF_SNARE_FORMATION	True	5	5	1.0
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	True	35	34	0.9714285714285714
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	True	81	79	0.9753086419753086
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	False	5	4	0.8
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	True	82	78	0.9512195121951219
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	False	15	13	0.8666666666666667
REACTOME_SIGNALING_BY_NODAL	False	20	16	0.8
REACTOME_FERTILIZATION	False	26	16	0.6153846153846154
REACTOME_MEIOTIC_SYNAPSIS	False	79	57	0.7215189873417721
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	True	36	35	0.9722222222222222
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	False	63	52	0.8253968253968254
REACTOME_SIGNALING_BY_ERBB2	True	50	45	0.9
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	False	26	21	0.8076923076923077
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	True	11	10	0.9090909090909091
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	True	75	71	0.9466666666666667
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	False	19	16	0.8421052631578947
REACTOME_SIGNALING_BY_ERBB4	False	58	45	0.7758620689655172
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	True	8	8	1.0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	True	106	97	0.9150943396226415
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	False	11	8	0.7272727272727273
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	True	50	47	0.94
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	False	13	10	0.7692307692307693
REACTOME_METHIONINE_SALVAGE_PATHWAY	True	6	6	1.0
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	False	9	6	0.6666666666666666
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	False	22	17	0.7727272727272727
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	False	10	8	0.8
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	False	14	11	0.7857142857142857
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	False	32	27	0.84375
REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING	True	9	9	1.0
REACTOME_INTERLEUKIN_7_SIGNALING	False	36	27	0.75
REACTOME_DEVELOPMENTAL_BIOLOGY	False	1143	828	0.7244094488188977
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	True	65	63	0.9692307692307692
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	False	719	615	0.8553546592489569
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	False	825	720	0.8727272727272727
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	True	16	15	0.9375
REACTOME_CA2_ACTIVATED_K_CHANNELS	True	9	9	1.0
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	False	35	20	0.5714285714285714
REACTOME_POTASSIUM_CHANNELS	False	103	65	0.6310679611650486
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	False	43	29	0.6744186046511628
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	False	12	6	0.5
REACTOME_SPERM_MOTILITY_AND_TAXES	False	9	7	0.7777777777777778
REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING	False	6	4	0.6666666666666666
REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING	True	5	5	1.0
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	True	13	13	1.0
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	True	19	18	0.9473684210526315
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1	False	16	14	0.875
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	True	13	12	0.9230769230769231
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	True	18	18	1.0
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	True	27	25	0.9259259259259259
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	False	18	16	0.8888888888888888
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	False	16	13	0.8125
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	False	9	8	0.8888888888888888
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	False	13	7	0.5384615384615384
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	False	16	13	0.8125
REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	False	5	4	0.8
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	False	23	17	0.7391304347826086
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	False	22	13	0.5909090909090909
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	False	39	25	0.6410256410256411
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	True	21	21	1.0
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	True	178	169	0.949438202247191
REACTOME_SIGNALING_BY_SCF_KIT	True	43	40	0.9302325581395349
REACTOME_REGULATION_OF_KIT_SIGNALING	True	16	15	0.9375
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	False	11	9	0.8181818181818182
REACTOME_COLLAGEN_DEGRADATION	False	64	45	0.703125
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	False	72	64	0.8888888888888888
REACTOME_BETA_DEFENSINS	False	42	6	0.14285714285714285
REACTOME_DEFENSINS	False	52	9	0.17307692307692307
REACTOME_ALPHA_DEFENSINS	False	10	3	0.3
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	True	10	10	1.0
REACTOME_REPRODUCTION	False	145	104	0.7172413793103448
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	False	140	101	0.7214285714285714
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	False	301	233	0.7740863787375415
REACTOME_COLLAGEN_FORMATION	False	90	71	0.7888888888888889
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	True	12	11	0.9166666666666666
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	False	27	22	0.8148148148148148
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	True	6	6	1.0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	False	22	17	0.7727272727272727
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	False	29	22	0.7586206896551724
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	False	7	6	0.8571428571428571
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	False	17	13	0.7647058823529411
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	False	18	13	0.7222222222222222
REACTOME_HYDROLYSIS_OF_LPC	True	9	9	1.0
REACTOME_SYNTHESIS_OF_PG	False	8	7	0.875
REACTOME_SYNTHESIS_OF_PA	False	39	32	0.8205128205128205
REACTOME_SYNTHESIS_OF_PC	True	28	27	0.9642857142857143
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	True	128	116	0.90625
REACTOME_SYNTHESIS_OF_PE	True	13	13	1.0
REACTOME_SYNTHESIS_OF_PI	True	5	5	1.0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	True	5	5	1.0
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	False	48	42	0.875
REACTOME_PI_METABOLISM	True	84	80	0.9523809523809523
REACTOME_PHOSPHOLIPID_METABOLISM	True	211	195	0.9241706161137441
REACTOME_DAG_AND_IP3_SIGNALING	True	41	39	0.9512195121951219
REACTOME_MEIOSIS	False	119	88	0.7394957983193278
REACTOME_CELL_CELL_COMMUNICATION	False	130	109	0.8384615384615385
REACTOME_SIGNALING_BY_ACTIVIN	False	13	11	0.8461538461538461
REACTOME_G0_AND_EARLY_G1	True	27	25	0.9259259259259259
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	False	109	76	0.6972477064220184
REACTOME_METHYLATION	False	14	10	0.7142857142857143
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	False	24	21	0.875
REACTOME_AMINO_ACID_CONJUGATION	False	9	7	0.7777777777777778
REACTOME_GLUCURONIDATION	False	25	9	0.36
REACTOME_GLUTATHIONE_CONJUGATION	False	36	29	0.8055555555555556
REACTOME_ELASTIC_FIBRE_FORMATION	False	45	34	0.7555555555555555
REACTOME_FIBRONECTIN_MATRIX_FORMATION	True	6	6	1.0
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	True	16	16	1.0
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	True	94	91	0.9680851063829787
REACTOME_SIGNALING_BY_NOTCH	False	247	197	0.7975708502024291
REACTOME_TELOMERE_MAINTENANCE	False	113	89	0.7876106194690266
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	False	51	36	0.7058823529411765
REACTOME_METABOLISM_OF_NUCLEOTIDES	True	98	93	0.9489795918367347
REACTOME_MITOCHONDRIAL_BIOGENESIS	True	94	91	0.9680851063829787
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	True	36	36	1.0
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	True	43	43	1.0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	False	33	19	0.5757575757575758
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	False	16	11	0.6875
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	True	10	9	0.9
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	True	11	10	0.9090909090909091
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	True	21	19	0.9047619047619048
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN	False	5	4	0.8
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	True	6	6	1.0
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	True	14	13	0.9285714285714286
REACTOME_SULFUR_AMINO_ACID_METABOLISM	True	28	26	0.9285714285714286
REACTOME_HIV_LIFE_CYCLE	True	149	143	0.959731543624161
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	True	28	26	0.9285714285714286
REACTOME_INTEGRATION_OF_PROVIRUS	True	9	9	1.0
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	True	14	14	1.0
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION	True	14	13	0.9285714285714286
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	False	18	16	0.8888888888888888
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	True	7	7	1.0
REACTOME_HIV_INFECTION	True	231	224	0.9696969696969697
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	True	131	130	0.9923664122137404
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	False	124	99	0.7983870967741935
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	False	94	64	0.6808510638297872
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	True	127	121	0.952755905511811
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	True	18	18	1.0
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	False	5	4	0.8
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	False	33	26	0.7878787878787878
REACTOME_TRIGLYCERIDE_CATABOLISM	False	24	18	0.75
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	True	8	8	1.0
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	False	108	93	0.8611111111111112
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION	True	8	8	1.0
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	True	7	7	1.0
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	False	34	25	0.7352941176470589
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	False	55	48	0.8727272727272727
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	False	42	36	0.8571428571428571
REACTOME_CELL_CYCLE	True	693	642	0.9264069264069265
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	False	25	21	0.84
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	True	17	16	0.9411764705882353
REACTOME_2_LTR_CIRCLE_FORMATION	True	7	7	1.0
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	True	21	21	1.0
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	True	10	10	1.0
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	True	8	8	1.0
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	True	28	28	1.0
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	False	67	54	0.8059701492537313
REACTOME_MTOR_SIGNALLING	True	41	40	0.975609756097561
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	True	55	53	0.9636363636363636
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	True	53	52	0.9811320754716981
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	True	18	17	0.9444444444444444
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	True	16	15	0.9375
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	True	11	10	0.9090909090909091
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	False	45	39	0.8666666666666667
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	False	45	39	0.8666666666666667
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	True	97	91	0.9381443298969072
REACTOME_MITOCHONDRIAL_UNCOUPLING	False	6	5	0.8333333333333334
REACTOME_MTORC1_MEDIATED_SIGNALLING	True	24	23	0.9583333333333334
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	False	13	9	0.6923076923076923
REACTOME_SIGNALING_BY_NTRKS	False	134	114	0.8507462686567164
REACTOME_COMPLEMENT_CASCADE	False	115	66	0.5739130434782609
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION	False	8	5	0.625
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	False	80	41	0.5125
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT	False	8	3	0.375
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	False	71	32	0.4507042253521127
REACTOME_SIGNALLING_TO_RAS	False	20	17	0.85
REACTOME_HIV_TRANSCRIPTION_INITIATION	True	47	45	0.9574468085106383
REACTOME_HIV_TRANSCRIPTION_ELONGATION	True	43	41	0.9534883720930233
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	True	70	66	0.9428571428571428
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	True	23	22	0.9565217391304348
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	True	33	31	0.9393939393939394
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	True	9	9	1.0
REACTOME_THE_FATTY_ACID_CYCLING_MODEL	False	5	4	0.8
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	False	13	6	0.46153846153846156
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	True	94	87	0.925531914893617
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	True	103	95	0.9223300970873787
REACTOME_INNATE_IMMUNE_SYSTEM	False	1117	891	0.7976723366159355
REACTOME_INFLUENZA_INFECTION	True	157	153	0.9745222929936306
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	True	33	33	1.0
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	True	41	40	0.975609756097561
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	True	44	44	1.0
REACTOME_NOD1_2_SIGNALING_PATHWAY	True	36	35	0.9722222222222222
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	True	56	54	0.9642857142857143
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	True	10	10	1.0
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	False	155	136	0.8774193548387097
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	True	19	18	0.9473684210526315
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	False	81	64	0.7901234567901234
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	True	14	13	0.9285714285714286
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	True	10	10	1.0
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	False	14	12	0.8571428571428571
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	True	32	32	1.0
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	True	73	71	0.9726027397260274
REACTOME_ARMS_MEDIATED_ACTIVATION	False	7	6	0.8571428571428571
REACTOME_P38MAPK_EVENTS	True	13	12	0.9230769230769231
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	True	23	21	0.9130434782608695
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	True	5	5	1.0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	True	24	24	1.0
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	True	88	86	0.9772727272727273
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	True	74	73	0.9864864864864865
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS	True	6	6	1.0
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING	True	12	11	0.9166666666666666
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	True	26	26	1.0
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	True	19	19	1.0
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	True	34	34	1.0
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	True	13	13	1.0
REACTOME_ACTIVATION_OF_C3_AND_C5	True	8	8	1.0
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	False	71	60	0.8450704225352113
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	True	16	16	1.0
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	True	37	37	1.0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	True	37	37	1.0
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	True	20	20	1.0
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	True	20	20	1.0
REACTOME_PHOSPHORYLATION_OF_EMI1	True	6	6	1.0
REACTOME_UNWINDING_OF_DNA	True	12	12	1.0
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE	False	6	5	0.8333333333333334
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	True	37	37	1.0
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	False	14	12	0.8571428571428571
REACTOME_SIGNALING_BY_EGFR	False	50	44	0.88
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	False	50	41	0.82
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	True	26	26	1.0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	True	113	110	0.9734513274336283
REACTOME_DARPP_32_EVENTS	True	24	23	0.9583333333333334
REACTOME_GAB1_SIGNALOSOME	False	17	14	0.8235294117647058
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	False	14	10	0.7142857142857143
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	True	5	5	1.0
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	True	34	34	1.0
REACTOME_EXTENSION_OF_TELOMERES	True	51	49	0.9607843137254902
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	True	17	16	0.9411764705882353
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	False	18	16	0.8888888888888888
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	True	18	17	0.9444444444444444
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	False	14	12	0.8571428571428571
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	True	7	7	1.0
REACTOME_EGFR_DOWNREGULATION	False	31	26	0.8387096774193549
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	True	16	15	0.9375
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	True	63	61	0.9682539682539683
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	True	18	18	1.0
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	False	31	27	0.8709677419354839
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	False	33	24	0.7272727272727273
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	True	296	274	0.9256756756756757
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	False	10	6	0.6
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL	True	14	14	1.0
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	True	26	25	0.9615384615384616
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	False	42	29	0.6904761904761905
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	True	29	28	0.9655172413793104
REACTOME_SIGNALING_BY_PDGF	True	58	55	0.9482758620689655
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	False	6	3	0.5
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	False	5	3	0.6
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	True	60	59	0.9833333333333333
REACTOME_SIGNALLING_TO_ERKS	True	34	31	0.9117647058823529
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	False	5	4	0.8
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE	False	11	6	0.5454545454545454
REACTOME_CELLULAR_HEXOSE_TRANSPORT	False	21	14	0.6666666666666666
REACTOME_METABOLISM_OF_PORPHYRINS	False	27	22	0.8148148148148148
REACTOME_HEME_BIOSYNTHESIS	True	14	14	1.0
REACTOME_HEME_DEGRADATION	False	15	10	0.6666666666666666
REACTOME_SIGNALING_BY_FGFR	False	87	69	0.7931034482758621
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	False	13	7	0.5384615384615384
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	False	20	9	0.45
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	False	16	9	0.5625
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	False	6	4	0.6666666666666666
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION	False	7	4	0.5714285714285714
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	False	12	7	0.5833333333333334
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	False	13	7	0.5384615384615384
