Set	S1	S2	S3	S4	S5	S6	S7	S8
REACTOME_CALCINEURIN_ACTIVATES_NFAT	0.36879499805760624	0.4096809483875466	0.4039818372429002	0.3979516703862896	0.35224355259834067	0.3859368047531517	0.34979424792124203	0.36869913899882845
REACTOME_ERKS_ARE_INACTIVATED	0.24439783666554993	0.16534074779385968	0.3157981402826377	0.2720020672377961	0.31920014706655325	0.2997473451268168	0.2549115224272185	0.2715170777836073
REACTOME_MICRORNA_MIRNA_BIOGENESIS	0.37055328142173055	0.3542599305840143	0.337518219905547	0.3532616771551386	0.3523313862087822	0.3511583849196088	0.31564770434378814	0.39614406557364096
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.3505038993165788	0.3814862061976666	0.3623269643902163	0.3343521918172567	0.33670885316240395	0.38865964252914625	0.38917399342043524	0.3302922104497549
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.3476066487726281	0.378928632563231	0.3584884782569774	0.3296501116986655	0.34921422423491777	0.37430001349404685	0.35783896297447576	0.3259489318703012
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	0.3351517123026569	0.35736439779484436	0.33071759913714116	0.30010326853732716	0.317843178023036	0.34652745261308837	0.3353581213260821	0.3305940445977574
REACTOME_UBIQUINOL_BIOSYNTHESIS	0.10609995896870276	0.27705082640708883	-0.012363286173986866	0.29073482381324006	0.03133941499380805	0.08941312026552682	0.22096872289101582	0.1033214270257003
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	0.20174536334955084	0.23417525741158318	0.22590397049665192	0.2586488433752569	0.24229787109148515	0.21554925029101474	0.2290978151764846	0.19354296503185955
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.2881011080088524	0.36357688333923954	0.2882895669234001	0.3415461017429315	0.30870630551633316	0.34493693943647297	0.33555517300969656	0.30477277470941416
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.29192567653769746	0.3679101056305374	0.2965092263391209	0.3484952718630855	0.318598036858289	0.3409336168587149	0.3424357015751967	0.31477616648352347
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.18169822594448512	0.21563799655897825	0.21605170156095713	0.2226315555015793	0.20686967905449608	0.2426606071847536	0.256087217294774	0.19370289195591597
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.21397871517867972	0.2611975570857595	0.24404294633635934	0.26018719001853063	0.23351344980941413	0.2614136945891453	0.29162116945866395	0.17137009781334386
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.22547339353696724	0.26935078636432636	0.25006631964488546	0.2701753381973861	0.24353189953702	0.2883151987176806	0.29105484838509	0.2713407738524176
REACTOME_MUCOPOLYSACCHARIDOSES	0.08988654451078766	0.10685875614976943	0.12573648915895033	0.0958288851314454	0.1919305049324982	0.10359885203618342	0.13345828371578863	0.14876049272711747
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.09882002657924523	0.055251170343749115	0.06054582643709298	0.12086653835638882	0.11238279861396538	0.12327079387722681	0.13955343811460164	0.08691885113745292
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	0.2730829853439348	0.15977863059406353	0.32906573803500555	0.2540012682016316	0.36022636967191213	0.18056096669960592	0.3029230210026984	0.17839414229007516
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.3186776848341776	0.3161128303062588	0.35940655628237567	0.3413732949743115	0.3603498845805755	0.3341053322531076	0.35963083521088407	0.3229047080912287
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.3765084492713871	0.3596523410570158	0.3948784972171492	0.4050218825494064	0.3900322234246177	0.38275546900249535	0.41305300853775906	0.3671064489994016
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	-0.06836557637120534	-0.12475592509783566	0.03537562363884459	-0.09188835888720101	-0.052596699529798605	-0.1357749099571739	-0.012280115698843568	-0.10034927010336668
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	0.10880366973987489	0.06533479696133394	0.0838891637661471	0.09366541415426627	0.08499985777149223	0.07771749620440727	0.07174383833480852	0.01950313170600605
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	0.14759932012283575	0.13056950074258702	0.15159467930340018	0.11645933836415047	0.08883830360535662	0.1109894452803202	0.1379719769452195	0.08478347026607375
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	0.2759148206242703	0.21220656783966904	0.2919465933346492	0.30683587207281293	0.21206672682292932	0.2535867970317282	0.3133361348834905	0.2550552497650607
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	0.08165789475205808	0.12334162991142926	0.09772706994224178	0.11159418077603037	0.1257912829273998	0.09488799055884496	0.11310096433417148	0.08622286601462728
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	0.18012028297800617	0.07717189415533963	0.14225193426404334	0.1476454737032394	0.19384790018618095	0.09630238087315128	0.11559847370118602	0.13074938985260162
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1	0.4624016791874477	0.46838901630019864	0.4581512482677185	0.44729407054843623	0.45892560305836777	0.465848605628475	0.4502580646228767	0.47004251463293023
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	0.45226610524520533	0.45787404320622754	0.44567479272439664	0.4349258855244709	0.44906020747778863	0.45408332853579514	0.44057723028619383	0.45305707808333634
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	0.4161185471749187	0.4026542576196902	0.4167862349311081	0.4248933725418017	0.4108973416429244	0.41244924915552467	0.40521934302221324	0.39937753515234414
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	0.24262001495819543	0.270921787697884	0.2670293214891448	0.24098672034560226	0.2549722423816099	0.25361394146701177	0.2502070033370686	0.24236539128815124
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	0.013880730511695612	0.032204982949238486	-0.0030122262151889827	0.11842304989160714	0.022120423360370334	-0.060769387638029776	0.029433582240550486	0.012448825720183155
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	-0.03340472434523293	-0.149647739104941	-0.09739378514345112	-0.18288550484047308	-0.14045478356795388	-0.15909616314251607	-0.10945742971848037	-0.10510315579558802
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.4053208916064881	0.40592196103209094	0.4059795163332403	0.4144083778329226	0.4079033500754882	0.406679571152496	0.39988079801032617	0.39897441194609884
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	0.10452995710661907	0.12910668583628043	0.13001363233699242	0.10234131372931979	0.11571178155549526	0.15433558276086656	0.12222490447979502	0.11126696887588967
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	0.008550430149726193	0.06603007142712199	0.07443002060650059	0.0450375499189218	0.05420823993407387	0.06695924882484795	0.0519090386521573	0.015094828636941445
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	0.3390192382607431	0.4300604128742232	0.2799497786630057	0.3665548828621102	0.3390850828254854	0.3697729671323825	0.37321899395184205	0.36926970684463245
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	0.36042107599358736	0.4370695083501525	0.3045363500369377	0.37963210413122084	0.35822296640153933	0.37425618827901586	0.3969194216334208	0.3903321834597063
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	-0.2945553125002656	-0.26210268073709914	-0.310796073777876	-0.23599269717836316	-0.2789392293197769	-0.2112859799079002	-0.18503552446661106	-0.31523167550417663
REACTOME_REGULATION_BY_C_FLIP	0.31101483357043647	0.3238704386205573	0.32292261227900076	0.16780514876032246	0.23644701127748083	0.25762177283456417	0.19289917960786573	0.22328238128493083
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	0.18109300701186484	0.20668271147341735	0.20421647131472634	0.1937298369327477	0.1778534702657661	0.22987626442367678	0.1788705745163816	0.19927996194951494
REACTOME_METABOLISM_OF_POLYAMINES	0.3229026909050508	0.31833018882818903	0.3269014567540943	0.3050770365153419	0.3176022456580848	0.29452584116962266	0.30446666581563353	0.28398870740407195
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	0.2658397548473461	0.2652219479649921	0.2903447387710247	0.24854291488052055	0.23885288906025312	0.29824619353254694	0.2715454656732703	0.2511467308034506
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	0.10204929122889196	0.09562501923589271	0.1195971965035936	0.07649931864231588	0.04335049563417841	0.053261495707982144	0.08763107741758845	0.016988646089441988
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.17047643314220268	0.14899123693975946	0.10715251887494595	0.171661441734363	0.14141647759713277	0.17528146200496464	0.14478115781240714	0.15211150452903713
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.3597290636966223	0.352929365439712	0.31448025157844844	0.3028864114439085	0.32761471438697465	0.3121937462433499	0.36796506407299395	0.3573962960720089
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	0.15227755982895433	0.2032100998267599	0.15275643724837917	0.18650464364411332	0.12238141781142751	0.18667580206313528	0.12250380124011488	0.21809453725271025
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.37479707797232453	0.36139756949398194	0.36490211644093334	0.31738516164249303	0.36073556629857306	0.31906674766334436	0.37745170380903825	0.3631290707549576
REACTOME_CD28_CO_STIMULATION	0.27922329874615553	0.26181667662675345	0.28876584704134617	0.2951000264158982	0.25907463931915736	0.2793663550495024	0.26557996017360935	0.30553077618659713
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.2814447846560095	0.2303590327743948	0.24345202249736156	0.23078209434922517	0.2337445104248593	0.23380378480240493	0.22209542394301343	0.24603902243751719
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	0.3779460785497663	0.36502016552123806	0.3767480937489516	0.396299675500263	0.37988033307975355	0.38602211893268973	0.38847909929369145	0.40270395179040797
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.23305257216954928	0.2115633458548293	0.3020538145196143	0.2656991550707087	0.25875327222293554	0.22180843938190806	0.23990568792659256	0.24712848983404237
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	-0.14374565847618392	-0.10389408681559724	-0.06252083713508463	-0.14234569141634384	-0.15289584800853026	0.06666554299552477	0.04310881742953407	-0.09116305268355596
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	0.3109326866101389	0.29585670926801416	0.3024539699425714	0.2712484608425786	0.27187592963255314	0.2927740080849885	0.2982078964676933	0.31484984513787656
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	-0.09855647529256108	-0.0999265626310586	-0.1378187202527914	-0.25455457756376965	-0.18325743912762585	-0.08904368836655242	-0.17102614810059766	-0.23203579408279074
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	0.2300443675926125	0.2625181063773665	0.2365969930878605	0.20224627868752662	0.21864066567416604	0.12960651876788307	0.28973368406063216	0.21846403495920236
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	0.22001281350434612	0.2547594233881528	0.2519621340498577	0.2146887047623572	0.21195012455354706	0.25831600408415867	0.21780144995619347	0.191917377548352
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	-0.22903044988582577	-0.21234813453071946	-0.20482932598053746	-0.295460566345626	-0.2383550320185577	-0.17074555935742133	-0.1379750930742482	-0.09599827338767464
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	0.21417493921724892	0.13842456691676505	0.22715556249177565	0.22537367137637426	0.2668677279943449	0.22412638882977387	0.26345745649214286	0.33307698246560014
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.2865480796241131	0.2609012623142778	0.2779228758670959	0.26573196877221367	0.2685507260074664	0.2737961502527349	0.27515004864974785	0.2612012823777365
REACTOME_DEADENYLATION_OF_MRNA	0.193739917033266	0.12363094558164314	0.18218051656085732	0.16963842519667893	0.2012079986459449	0.23067684719853657	0.20193037282453938	0.23041616999224185
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.344298368066452	0.36172893826837516	0.33073568813669485	0.33756817694666397	0.31196663738353775	0.3163437228687089	0.3306807840113985	0.28847410061137846
REACTOME_PLATELET_SENSITIZATION_BY_LDL	0.21333136671466374	0.149602823205562	0.2540589397232026	0.2507861016545336	0.2531773832987466	0.24444383689375088	0.25317836265825616	0.20369581631105013
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	0.18359660101940767	0.17207826665342518	0.1520817782029218	0.2229859828929279	0.19876840375629198	0.12238833739218227	0.19039353086782657	0.1323324463454121
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	-0.19573482274454324	-0.1863451076629844	-0.14862150310302405	-0.24127841940458872	-0.07675302351376236	-0.03627454183860053	-0.17568832897069933	0.04127405709930495
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.17207572647550198	0.24245557453900013	0.118490256117027	0.19203137989752977	0.1552810349058449	0.17953802896876558	0.1856471379760834	0.20987135250278677
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	0.04797760066833603	0.13748059282007458	0.07408854435599013	0.15720601104237172	0.19052464584717704	0.1816638130843738	0.11577409069680933	0.04800738241351631
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	0.23620773993937708	0.294281193124728	0.2570084464425018	0.2491877230915036	0.28722151170091154	0.25220256750192566	0.31813827864382443	0.2577470626290893
REACTOME_INTERLEUKIN_17_SIGNALING	0.20282252685757432	0.2287429196452566	0.23110968043920138	0.1958991139972652	0.23615562738668427	0.21443579996950243	0.23773508253625475	0.2154002002670555
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	0.11641032333391932	0.09214306938977375	0.21855352131242842	0.1667747788720099	0.22499999017219802	0.15703646887386422	0.21158763955526183	0.19544423750821874
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.2764946773757591	0.30571959265231097	0.2608770746928637	0.2263171276519336	0.25599262022233926	0.26902067606632246	0.29784542929083724	0.24394342612886213
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	0.27331372749772476	0.324104985055289	0.24665074267472648	0.23878081020658343	0.2613813387123372	0.28239322741172307	0.30441688646103204	0.23547827127326157
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	0.3455268023037385	0.366276966551078	0.3674692971902454	0.30260615993639806	0.32426408416533903	0.3213124266088359	0.3470017809811937	0.3262489183642323
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.350928803501097	0.34634843293124695	0.34630523179095646	0.3363609393259844	0.35322483269674854	0.3377994230307723	0.33087671503985255	0.319197015416526
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	0.3247377582771651	0.35111856313254347	0.3663213292190776	0.2899678629858469	0.34753801481376784	0.3320219594374242	0.39284874371490947	0.35899280684559937
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	0.021558436284922208	0.023146608006320988	0.036971136580031386	-0.02220174162085939	-0.013081622332675517	0.07498776273304193	0.038698488252528127	0.07307517462710496
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.30565961981553463	0.3093956904038391	0.30845340007892197	0.28591851639742405	0.3085522585818494	0.2987984965528241	0.3166986140604497	0.2999311634371649
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	0.20554200231144504	0.2063911394753879	0.23559862834011072	0.2074771392281557	0.19921732108789766	0.2226022959639217	0.2848101387103572	0.2864279695954847
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	0.09592857759875487	0.1349616590447439	0.18132337360706094	0.19246847834113737	0.14305193279295672	0.15819210634305772	0.1620724388092892	0.1985665411421052
REACTOME_MITOTIC_G2_G2_M_PHASES	0.2016224384679729	0.1826072706951657	0.18722208452712857	0.16598652739674757	0.1674635533146438	0.14727286933695954	0.18046151632894056	0.11774276692005023
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.2262699257106914	0.2220719733839893	0.22639604621458062	0.2081426137482156	0.2168419754915246	0.20480862697642005	0.22292338322323732	0.16918740183775619
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	0.2099765193406547	0.23966539654279567	0.22654591039135766	0.19659455640575912	0.197035015006228	0.23317722530880824	0.19748856116095112	0.2155996922126176
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	0.1900707742876071	0.21586071938689097	0.240676809982093	0.1754364187613471	0.17445366401182633	0.21751782172163375	0.17143509444569352	0.18111029722779481
REACTOME_DEGRADATION_OF_AXIN	0.33037040035223314	0.345222835295261	0.32992146053964955	0.34272647198941175	0.33334424650733463	0.3206430016655085	0.32172346688923387	0.2926596311137171
REACTOME_DEGRADATION_OF_DVL	0.33477957412763243	0.34566184728462157	0.33441334834288766	0.3351684332521632	0.3329939642989122	0.31443054290969813	0.3243703410088654	0.30477679505173255
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.11244723324341037	0.09732199562166986	0.07898815189603588	0.04247902199332078	0.05559377915122321	0.07323826683712505	0.031003783298867427	0.15255723315523867
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	0.24588298077770954	0.24956025892219338	0.20580979452850848	0.1934631269366589	0.16921210721887067	0.24031431253680957	0.20538022347666968	0.22454646928808256
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	0.23084582856136052	0.196709390347292	0.3332851592974039	0.2687745501725466	0.2536543247573338	0.2249768066060571	0.24104576248580925	0.23415616698923614
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	-0.050414905771989024	0.016982722256982597	-0.053193099044477506	0.02832974335070514	0.02575972739885973	0.08253967810542484	-0.03326172635060503	0.07435323635500375
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	0.2002473266158615	0.17563230433127605	0.2661836727218733	0.2288033883496471	0.1921577148567511	0.21519293228496517	0.23273870187900925	0.24336169972155394
REACTOME_MITOPHAGY	0.3617761801762318	0.3483238649076558	0.3618126913010656	0.36320531876203926	0.34345543787531346	0.3369482922128678	0.34081600762253994	0.342733498847988
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.40488697297323345	0.40246573102747113	0.40813985483792625	0.41594810914323055	0.39487256781933044	0.39361909288233987	0.38972778243093165	0.39389748012221654
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	0.3713222171625824	0.3676386882122842	0.30937288088931203	0.3634126623337392	0.37124084942261476	0.3489217766825312	0.3883721993838912	0.3290066426905316
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	0.3103671223113267	0.3050691621301739	0.33943838602219106	0.25465560006900095	0.29552585922336666	0.3042597672216185	0.2614715711058978	0.24668421765125179
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	0.3412781498159696	0.32834435308713966	0.37784011601784534	0.3093430351130895	0.3280599436484838	0.35438169397141434	0.368158231102582	0.3579873850605938
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	0.30761994745948773	0.31941729663202545	0.30664152788128474	0.25576929342497623	0.19937203380689594	0.26972565816660266	0.3124721003464941	0.31510964663629804
REACTOME_REGULATION_OF_TNFR1_SIGNALING	0.34580058329074803	0.34504456093160574	0.3442224632896976	0.32151485435584454	0.2854179704114898	0.34272145596275094	0.34075668600568976	0.32888707695680136
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	0.3106504166662048	0.3307633012947524	0.3232193468305511	0.3022140199661506	0.23737367479642874	0.3138148207404231	0.3026351756713832	0.28099658407905065
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	0.3418861835675201	0.34243926798604	0.3340099316832467	0.32878322093029844	0.3379861055520085	0.3149930663500198	0.3221849420170754	0.295541256233103
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	0.11533341712301266	0.03722456000228606	0.1446935626540406	0.06435033012616381	0.10807314082494683	0.1767867009060135	0.0008836981914791003	0.14624710772921357
REACTOME_MISMATCH_REPAIR	0.16434673320244758	0.1570489363842817	0.180806435452685	0.19185357013369186	0.17925798858717196	0.15334189243156116	0.10863771389224988	0.17506635119618713
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR	-0.08284639946925995	-0.15829211914814625	-0.04045116824482101	-0.08735338602682968	-0.08274222438864387	-0.13723080539085897	-0.20315057202795403	-0.024981222140141725
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	0.022366569593872423	0.07168944211176581	0.0537022652708766	0.06234949188541104	0.02456008046302529	0.08591146761006502	0.023573835251049582	0.14197062658579696
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.3195187448441015	0.33226419843880184	0.32410907994229055	0.32584038748630373	0.31563425037613557	0.3141898518866477	0.3110030362470778	0.2903419969558985
REACTOME_CLEC7A_DECTIN_1_SIGNALING	0.2902212713534518	0.29910454243443263	0.2964827676158235	0.29578518631487977	0.28189685079339283	0.2965249211458929	0.28770477606105305	0.2766071450063598
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.32032262738417505	0.3296645733907291	0.3308951036388193	0.3218757216690638	0.3208987981891541	0.30459517484144105	0.30812158787370525	0.29391283164969284
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.048615766223955005	0.08306664629039424	0.08734370168027811	0.04429000900549151	0.022674220854536725	0.048049989845147675	0.08821966620756537	0.03865649025925025
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.06396360223990374	0.08578596036262576	-0.028350344955574112	0.12437176112563157	0.08246106034156639	0.08078048706240747	0.12869195124646662	0.11784172674647234
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	0.1721386894097591	0.18459521122929376	0.16742962851440274	0.21120963781265137	0.23990262923181885	0.1888204158469745	0.21459733829251806	0.23558778097229888
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.2099698462827652	0.20894208800204617	0.16792483881254125	0.2369140165020641	0.2023150865730456	0.2504788676978274	0.16490460468543047	0.19472509167249372
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	0.37029778097519617	0.3596505266369958	0.3383924333783705	0.36957333657424013	0.3375347407423202	0.3839872766000562	0.3565865280675157	0.3281707947890436
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	0.28958555866387875	0.28584225151945125	0.26132878037161844	0.2907645576732667	0.2636295467721711	0.3089285606440895	0.26970820014167385	0.24945538690900015
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	0.04995675791105922	0.07340464343285387	-0.03453954021394841	0.16639644961547767	0.13947680165065046	0.10459086265713394	0.09326190000278098	0.10636143379756714
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	-0.10711184267091156	-0.0044149471475288	-0.05535883251285856	-0.01888232658807335	-0.04876391982578227	-0.01341678336516644	0.046262888774130165	-0.10031204232538916
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	0.282544545608176	0.30299510297178506	0.2853070481870988	0.2633751370511408	0.26776064572779906	0.23829557524978182	0.2854185324434346	0.24754971956886826
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	0.34812490293929244	0.3057511941036971	0.325999329752211	0.3407908536640195	0.4130943527616706	0.37822261673166313	0.3661517442186822	0.3859163812158234
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.31638360601538	0.3119928776888246	0.33117949961075605	0.2951933654423439	0.3234823637936236	0.30789849250973994	0.33026210856541555	0.302662882056657
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	0.35957890992390973	0.36203433266672524	0.36434983012626865	0.35580551397862836	0.36475908904532534	0.3472598292631851	0.35507957298726184	0.3344480168975954
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	0.35710972451835254	0.3546406158065423	0.3212612362000253	0.3405021244154386	0.3198029479019589	0.3688457990298859	0.33793671518460033	0.3175526388531956
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	0.1141654837874639	0.16954821897914832	0.15780632105077336	0.14759578355257014	0.12650307548985726	0.13089982845976625	0.14415795639683193	0.08637185243057115
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	-0.11080581225210602	0.032084168717032686	0.11827414252309153	0.05434482177594101	0.1057438317937432	0.05164877255498843	0.10717809646675544	0.043528971413675524
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	0.20899539715250254	0.1919944532302633	0.17011835889412524	0.17466249672657358	0.17221792106993847	0.1817524694628303	0.19094204799881367	0.126124172600779
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	0.20466800168176802	0.013426488330973992	0.11068206130934734	0.0964156637833952	0.09478604144389072	0.12251413817305562	0.18761696059039	0.167065384428743
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	0.26595168727507573	0.2825948736352277	0.2855026171661193	0.2346913765229368	0.2820313987495642	0.2627581045029853	0.29195222336263216	0.2515417243206202
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.33129641191574144	0.3377444513986431	0.3443941757694229	0.3463955893216823	0.3388188175896367	0.3273593710893726	0.35290032470629157	0.33037843946350925
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	0.29311294930032666	0.3002357876116784	0.2812930237973199	0.3196955986840094	0.2863052250228698	0.3215124498046894	0.2866904636466756	0.2551549066427384
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.29908134217633486	0.2757932250228722	0.28141446062967035	0.28069252396633587	0.2956250955391258	0.28197764748242515	0.2843322550276066	0.27006482904758994
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	0.27831730933285526	0.2857115678635785	0.28000605883955165	0.28560933117360837	0.28743065429828457	0.27995758207444515	0.2907086692738498	0.26270519374773404
REACTOME_DUAL_INCISION_IN_GG_NER	0.2664154037332257	0.26613539963889365	0.26516794020416184	0.2878416210855644	0.26888242631682124	0.27307368543938887	0.2618808059186475	0.24821243330197373
