Set	S6	S4	S2	S1	S7	S8	S5	S3
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	0.3978990915119567	0.4019358191936089	0.4469312992050324	0.41630950882664125	0.38757460251736936	0.4073160498827127	0.4005456569672727	0.42988541056566076
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	0.37230200082829656	0.42260809129057364	0.36912327668615835	0.4716437085885945	0.4139440176435395	0.36370832339370995	0.35535308369385993	0.40665906621577147
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_DN	0.4266113170729968	0.3722325290735459	0.4106703572434747	0.4616342937192815	0.42582604233333243	0.38590169209148434	0.429445180030531	0.40888846638406945
ZNF622_TARGET_GENES	0.4340023363640398	0.39428542104601794	0.48812753964906713	0.5113928506067876	0.3942291610833292	0.43669695115276763	0.4060862351085619	0.4844019435253308
GSE6092_B_BURGDOFERI_VS_B_BURGDORFERI_AND_IFNG_STIM_ENDOTHELIAL_CELL_UP	0.43839745563666477	0.41626072101124917	0.39732734333976544	0.45966203084232216	0.3948288142488232	0.412339734356085	0.38905359300443065	0.39121904626529297
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	0.525235733369673	0.6325094658306107	0.5342600879745586	0.5670440140044294	0.4889556553093513	0.44750066589603843	0.4229544657594575	0.5724451973512078
GOBP_PEPTIDYL_PROLINE_MODIFICATION	0.48944304500211516	0.41241511923538526	0.42680405180063385	0.4602315022999696	0.4452597920908811	0.36294698483289695	0.4222426424358906	0.44104830188990446
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_CORRELATED_WITH_CD8_T_CELL_RESPONSE_3DY_POSITIVE	0.4099437977862774	0.47796722134534386	0.40442381267390437	0.5060438617913249	0.4773633831995792	0.4161180431829428	0.3727726898533209	0.4271681505360765
ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP	0.4131728676462692	0.4226902525527609	0.388488283643696	0.4550426295293335	0.3922904623502113	0.3873401497348266	0.3549571332003196	0.44002798901205326
HP_OSTEOPENIA	0.39763261355378404	0.4170759467506357	0.446832935238385	0.4136730177745397	0.40073827572273985	0.3875200835944231	0.380114440774076	0.39154823610865325
HAY_BONE_MARROW_CD34_POS_ERP	0.5488628421095536	0.6462834550661888	0.647890615961597	0.5480216459120503	0.7033162644384863	0.5694340156037263	0.2832054905127239	0.49603116906095257
GAL_LEUKEMIC_STEM_CELL_UP	0.3940840617630176	0.4498405821497048	0.4341250329523616	0.48598711129480177	0.40384053399889686	0.3831512373690692	0.40963830074301505	0.40600969042102447
GSE13547_WT_VS_ZFX_KO_BCELL_DN	0.37804494471683514	0.3536761651954714	0.43047121348854994	0.4859326028050943	0.38191668501455694	0.4205970450868854	0.411236202018279	0.41093701110888997
ELK1_02	0.37602342228722585	0.40765256414298234	0.42652001410556734	0.4981165729912394	0.4027411665582903	0.37740965741836907	0.3790934055934378	0.3887874311065841
GOBP_ER_ASSOCIATED_MISFOLDED_PROTEIN_CATABOLIC_PROCESS	0.5169575766960254	0.4760834147011712	0.463368304539099	0.6339651269358836	0.5070913089576987	0.5840144127102513	0.502497626598128	0.46983193885123387
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	0.3769542488176265	0.5047912246789897	0.5332224253428337	0.5412169025507819	0.7411024234974712	0.4901227691561872	0.36542894531444553	0.5276675957167127
HP_SPASTIC_DIPLEGIA	0.4935519042086845	0.33181153719871165	0.46580976821213843	0.5351328467829012	0.33331615254501323	0.3668387810148341	0.492207051502656	0.4290146288934723
GOBP_XENOBIOTIC_DETOXIFICATION_BY_TRANSMEMBRANE_EXPORT_ACROSS_THE_PLASMA_MEMBRANE	0.40871784556938173	0.6604617985793928	0.36229693843532795	0.581905330837582	0.5027000831356733	0.4594026542004243	0.47635367369409315	0.6158297247874126
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	0.4673788346521987	0.42971501733480066	0.46295873192715936	0.44061563366623324	0.43455142896639426	0.4228481641686986	0.41921729363320953	0.3906197983981559
GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN	0.41807961407506766	0.4477328206132841	0.39165708044245096	0.46519062388573335	0.3603722359694591	0.37104560506713813	0.41315552999335975	0.4046581710276189
MIR301B_3P	0.4191422513581668	0.38190150831612224	0.4129302016034483	0.44627098900435674	0.38973355735516413	0.3978022400462687	0.3677559722389727	0.3792892137255299
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	0.4118126611201705	0.40876041146529457	0.42335941139775335	0.4464042909380888	0.3984398206644168	0.39188653963187164	0.38329962859528577	0.38881601330870524
GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	0.38026368895463974	0.9220125686240451	0.5746977765851966	0.38281985739267693	0.5848244315887934	-0.6145567065788651	0.6736486618394018	-0.43226153639180837
MIR610	0.4068408260601625	0.3661123564493537	0.41126695110516576	0.4374017054276801	0.36204238778423276	0.4255200901944344	0.43702828243199826	0.38353724398747263
GOBP_PROTEIN_TRANSPORT_TO_VACUOLE_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	0.6506369537018607	0.49129431039787774	0.3669255032256868	0.6037909901561715	0.6834846955936368	0.4781841556802014	0.415100772772373	0.45892692532109913
GOMF_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.5107676381611458	0.5395862376603261	0.5771904946620264	0.5086838525482087	0.592674908665138	-0.3118438761776428	0.544956422983686	0.5850976865777343
REACTOME_MATURATION_OF_PROTEIN_3A	0.3879122689074991	0.6365188188906835	0.34568111005846847	0.5262931938598777	0.44365100108738653	0.5945736495273566	0.42626553112109655	0.5651086380814118
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_UP	0.40861001396435664	0.3840518585184811	0.41704713317496495	0.48543034412134267	0.3857702213619748	0.3885122626956685	0.3992225336145956	0.42189690388570683
MIR6804_5P	0.38847030863371956	0.39083278065567084	0.42830919915893245	0.46786333877093833	0.4016567343015445	0.42616027255672073	0.4378071181302608	0.4719367851754975
BIOCARTA_ERK5_PATHWAY	0.45732403289525936	0.42796684438677385	0.4682942844562997	0.6587951168739797	0.4669643395019984	0.7217178162021954	0.34039185780388315	0.5371363982936925
HP_DECREASED_LYMPHOCYTE_PROLIFERATION_IN_RESPONSE_TO_ANTI_CD3	0.5600349792360809	0.7816898347217667	0.44983276398477523	0.5788092835519052	0.626424617026065	0.5807424064967694	0.4505483578842626	0.747764630716569
MIR30B_5P_MIR30C_5P	0.40460886287664766	0.3809564685235045	0.4067077042864095	0.4080443529579409	0.3969926466251441	0.3798383705336723	0.38605945079877635	0.408773348494597
HP_RETINAL_ARTERIOLAR_TORTUOSITY	0.4422370068399702	0.4369417702845705	0.4356505176197026	0.5534494259370545	0.36429187036379523	0.4485698879575787	0.4715011741212241	0.4888882352537771
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	0.45742153935838525	0.4994512222320149	0.3855628023822457	0.4410370892442673	0.6514535708660086	0.5614570242453957	0.6820109299815453	0.5835123442068146
HP_ABNORMAL_GLYCOSPHINGOLIPID_METABOLISM	0.3810902621869823	-0.4165769644778754	0.5628888424500411	0.5529467168999553	0.5742565403612071	0.5406964511079491	0.4604835894728427	0.5935657835719623
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	0.5053078533019226	0.40200477744753266	0.4873352749262523	0.3274384215604595	0.49277834783448593	0.3914260605204611	0.4320039364831123	0.4228663753355251
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.34896252303368874	0.4849679150237392	0.6542945982749186	0.5795566697944236	0.4735027954469726	0.3910244397253251	0.5467878979418935	0.4830630108112651
MIR492	0.5050539335995956	0.3881324853443861	0.3753731006823721	0.39167016608402394	0.38439970452920974	0.3292565320008009	0.4521668521971054	0.40285536531931854
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	0.5441590440979658	0.3940109860206889	0.5187144007622608	0.530279028478418	0.6209866915190182	0.47069826216858524	0.4429840123355856	0.41262279832197035
HP_HYPOCHOLESTEROLEMIA	0.400896421186611	0.4331973020235875	0.43740835640035053	0.47089142095769543	0.44363050224387796	0.5362217373343392	0.5754454376298422	0.5313345575170362
GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	0.5736188991180062	0.3544570554020824	0.47906821192648164	0.5702827080559622	0.5869838572309526	0.31374628614096034	0.29273154518535555	0.49861603526870507
HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM	0.4827761139149876	0.4310177322423823	0.6204236606120249	0.5379559442134517	0.3235373658407225	0.4710502095340992	0.4783399992272586	0.4325352265583938
GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	0.4711695535648271	0.4704430863986786	0.3802310784903563	0.40429485350820155	0.49821310196969426	0.36075431919315176	0.44796561679022767	0.7016199700088752
HP_CHILLS	0.5796283560891003	0.5972826507054932	0.4607260185015787	0.45673239197126125	0.43037934845218223	0.3545673309163435	0.4582765320933445	0.5612503100577477
GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_DN	0.37789838010846716	0.4093187711811682	0.45316032256419014	0.4875916949787409	0.4028592902539416	0.3782684679852734	0.4160210863462938	0.43525320398445155
GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP	0.44560905494777886	0.37148225283446884	0.4072278294090651	0.4474856144390188	0.39062585084691975	0.38930820329059773	0.3744016127474216	0.40040503635094354
MIR1266_3P	0.4590864945094873	0.3905148921159941	0.4555401761863104	0.5271599354265414	0.40867992644752965	0.39838654475525426	0.41123793336425774	0.39895942554835045
GOMF_N_METHYLTRANSFERASE_ACTIVITY	0.4152440977159228	0.38052553320462246	0.38898307006843963	0.43387073597329373	0.3986061429065246	0.4335423502172686	0.42759579883687193	0.44911408256179836
GSE22886_NAIVE_CD4_TCELL_VS_DC_DN	0.4026143099453786	0.3605014262726111	0.4188783670164	0.49935052014595366	0.41212138183475977	0.3488659456579245	0.426436107970354	0.42897450744719673
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.6111251089105494	0.42972078364716554	0.39605931119996923	0.5723856642989485	0.474510134703756	0.650857074902013	-0.5675548378413526	0.4437738487488178
WP_BENZOAPYRENE_METABOLISM	0.3844059319174809	0.3978528014593443	0.47932326291271654	0.5560244008283147	0.612614383409204	0.4489300094897522	0.6545096276359585	0.7411915619366083
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP	0.4193814814631684	0.3543989877507778	0.41629405637102745	0.4606037112910796	0.3846010589020851	0.39654117413094914	0.4285199830361126	0.4414354687992515
GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN	0.420244728888071	0.4028571583701817	0.3863957840430008	0.45866546033691885	0.39731609058871864	0.38720025792114793	0.37754049305861614	0.39050198944002595
GCM_AQP4	0.43587328750746746	0.3505056968966508	0.35955433479315757	0.3914468713384335	0.4647581647969547	0.4425239308004649	0.41242051651032374	0.4923027607025817
HP_LARGE_EARLOBE	0.4717778819457399	0.4001168927484714	0.6068388868219744	0.40391568616535006	0.5234864715299149	0.3008515484294441	0.46329059190481753	0.4359455324972966
GOBP_CORONARY_VASCULATURE_MORPHOGENESIS	0.39090205408940515	0.4564592840082488	0.45051287991507544	0.5500215150219245	0.35626195097670343	0.3304677745836547	0.4390900091611934	0.4352964896009804
HALLMARK_ADIPOGENESIS	0.3982581536476146	0.35669380476404805	0.41077157660556524	0.4428946027400611	0.3943871994241205	0.41668007418675856	0.4377257100603906	0.4172945485666273
MIR513C_5P	0.37991348953107285	0.4263215025319077	0.4343530729897695	0.4617914853373107	0.3874364159398813	0.38512696114430556	0.4127244827639526	0.4032513437696959
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	0.5197160383904843	0.3644438611844019	0.4867098071990259	0.6085354989610673	0.3436381378250884	0.3845907388228705	0.5051974638494443	-0.350942126514114
GOBP_MEMBRANE_DOCKING	0.37518235811604955	0.3876970868438278	0.3970850824544382	0.44134716423967213	0.3972928651189199	0.4008066608158251	0.43275283351463945	0.3831187675736491
MIR4796_3P	0.3770335146827393	0.39149248569306455	0.4004724549590627	0.42682481699918107	0.4040109725831746	0.41138325899963973	0.3998664386954749	0.4251020072223374
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.5083465312661065	0.518562146001455	0.4370714245231776	0.449521992842013	0.38804487628933954	0.3910699579761159	0.4638825419157181	0.3559211955125764
GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP	0.40293548042380917	0.42569834628362196	0.3903897862913799	0.42734259909503547	0.4021835428390276	0.40740872524470834	0.417318260829204	0.39402422342197724
RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS	0.4090738941853148	0.39262107417158987	0.40505370430928744	0.6012052414095252	0.37738802321284737	0.37726981412932076	0.40024349680868676	0.41178861416996176
GOBP_MITOCHONDRIAL_RNA_PROCESSING	0.39571314523552065	0.48948314628860917	0.5180681160135072	0.46046220724641157	0.40795030481726446	0.3540512666630695	0.5122706827412178	0.5234492283743813
IPA_DNMT1_DN	0.5209014072856137	0.7901016724726581	0.7515921929941901	0.760239346300927	0.5305112604296666	0.6276582307860952	0.6157878087842417	0.5730911537167088
CHICAS_RB1_TARGETS_GROWING	0.3789937621159046	0.3905504171311321	0.37359962070407754	0.41833863853593733	0.3575300311399237	0.3455528341069652	0.36948344054776794	0.42550298238526063
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	0.38457799933043746	0.3742493121414669	0.400316343502418	0.45997346978004067	0.5021978754340213	0.3721148006601059	0.4024514572878319	0.46812557237584385
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_DN	0.4374361681265008	0.3869268421938374	0.4941295753047928	0.4827309579625906	0.3848503434884338	0.37586012610178354	0.40233105760672666	0.4322863115282067
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	0.5996729616655266	0.39823473020594347	0.45530176074376344	0.6174167008501649	0.6536878268644416	0.4729240844726486	0.5469174767177803	0.6320547330792751
GSE13522_WT_VS_IFNAR_KO_SKIN_UP	0.4497932803345806	0.3659133870113202	0.39233110932740467	0.4629532996132494	0.40756876706376843	0.38427860682415876	0.36332755233856406	0.39879256985266737
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K27_METHYLATION	0.4708375378405534	0.43810847247958307	0.5872939482065386	0.750387831436376	0.5821026854337088	0.5727001120309835	0.6817984880560041	0.8174168239216856
GSE27786_CD4_VS_CD8_TCELL_UP	0.4421811210600636	0.37692239255381255	0.46227411741262486	0.513187687181337	0.36634390132131606	0.417550519580755	0.4180750750948054	0.45510474701411596
IPA_CREB3L2_UP	0.6801097337067656	0.6908546601616768	0.35398190792669615	0.517745085106606	0.6384999663891332	0.528937346870328	0.4500606773425908	0.40108864695223273
GSE31082_DN_VS_DP_THYMOCYTE_UP	0.3906992535180299	0.43114873392902714	0.4161495670401623	0.49171976841619236	0.35285353219707805	0.36248182669971796	0.42309673490798577	0.4209362245249617
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.4305492057364931	0.440140409849701	0.38440210426506066	0.5504600654174879	0.44729922203236777	0.4485473630924664	0.427064441685766	0.4228819388416654
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	0.39623116798134583	0.45746133056767907	0.4026161940978704	0.4663878478598164	0.41828269752775826	0.40363370294885265	0.39002356736617266	0.4562235241353309
HP_ERYTHRODERMA	0.5436343573340959	0.5597766635619328	0.44351667104623954	0.4687595976531525	0.37460229193023553	0.437188678473525	0.35625143273918525	0.38736235422953935
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	0.5017485316544352	0.4903572449956344	0.3613168935994918	0.5427899328510352	0.3859026388400942	0.35848330165029707	0.3779204173325624	0.4004825907927797
REACTOME_ION_HOMEOSTASIS	0.43337154450052195	0.4004736232479221	0.31597099634074605	0.4009315749094831	0.4358552904982448	0.4388078146403937	0.5281531841019861	0.5344180413646464
GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.4108980827446199	0.5811110865591097	0.5452396746749687	-0.47776656575855464	0.8025315498268827	0.414165334966752	0.5163694728633206	0.4998318197106901
HASLINGER_B_CLL_WITH_11Q23_DELETION	0.6359550396037568	0.5540290679505576	0.5322222962940067	0.5702691189084722	0.3861341614678466	0.4064474673217914	0.38716181739611927	0.4625343414531501
SENESE_HDAC2_TARGETS_UP	0.3743080347170432	0.4439909481130968	0.4463694317281837	0.4628412491371362	0.44062724931856084	0.41556013279866155	0.4651313919433374	0.4399405787914359
PID_HIF2PATHWAY	0.3642248230540005	0.47412334441151804	0.44700974586536174	0.5824768406895106	0.38267388956681436	0.5190388651906795	0.500640052552487	0.48586075200213574
REACTOME_RHOBTB2_GTPASE_CYCLE	0.4929826082970965	0.48019497805561706	0.4377811629937114	0.6056972184321897	0.3923158095815508	0.45048896385387116	0.5540374814303565	0.4965834354297105
GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN	0.3912690303484699	0.37991480369551	0.4101696867378258	0.47081591593932187	0.37961873921286826	0.41745762058180147	0.4234872568525576	0.4192942945586062
GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_DN	0.40288749199019164	0.40692083369057996	0.4199302328385755	0.39103980072959976	0.4623416759697755	0.3823618975707205	0.3998618439701187	0.44284055068125716
GOCC_NADPH_OXIDASE_COMPLEX	0.3769180646255963	0.5703431874203703	0.4860460655115075	0.4160872256341919	0.48289785047035316	0.4610693991206027	0.3843851068456459	0.525133778818373
MIR6716_5P	0.4177367501655025	0.3921103027247724	0.4813989596897152	0.43589406741117104	0.44001414374327646	0.4072344823487941	0.3815489415059291	0.41477607330266564
HP_BULBAR_PALSY	0.40138200800018764	0.3983078099405354	0.33543482723169393	0.5200664291552418	0.39636300070220254	0.47564398403337693	0.40402618270035195	0.4559326870670982
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_PYRAMIDAL_TRACT	0.4148791524040942	0.3902696789991253	0.38098535822788243	0.48098922372047753	0.3244850690590021	0.41256067183215633	0.42295163143127823	0.4429873632424088
ZWANG_EGF_PERSISTENTLY_DN	0.47909683139735354	0.4853664135226265	0.4905967957630062	0.4657900303715654	0.45524199829179535	0.34305533444360536	0.4838473939941696	0.4628502218155513
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.41068343444688277	0.493373889280475	0.412526058361225	0.5325478547382264	0.3597014524021725	0.4441799043716063	0.5082946537306312	0.4545037940598501
MIR548Y	0.382462139702361	0.3903083841449229	0.3887355147115992	0.4345570164289695	0.3641009355725905	0.37362751860152077	0.38446957492962924	0.41367335391723853
TRAVAGLINI_LUNG_PROLIFERATING_BASAL_CELL	0.4081301162926176	0.39039513208027354	0.3933461403328336	0.522816718765945	0.40328628543441675	0.3706048253310594	0.3972179620943382	0.3941046040641653
GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	0.40774612327339044	0.33219505542793093	0.5411498349054331	0.44496306663906693	0.4713085791287245	0.4794661611095534	0.4442666074748203	0.5110932357186883
HP_THORACIC_SCOLIOSIS	0.44747651557058354	0.3879104896354535	0.4599259256683266	0.536624048455781	0.36608132547734606	0.4257664756576021	0.43853976113494414	0.44689292764075894
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	0.39343640078257136	0.7934388140349709	0.5803823638800542	0.4553071896347443	0.4858934847498342	0.48792404411284296	0.5850922326834695	-0.48163594780040603
HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	0.40949982234222315	0.3905897991538818	0.37290323661023134	0.42471883771516244	0.4063092120544459	0.37957806762716634	0.3736150776822969	0.40811829822136525
HP_HALLUX_VALGUS	0.4098039246618952	0.3304469671090466	0.46064800720355803	0.44832654495480556	0.3717844091066571	0.3716377182246412	0.5371639165734096	0.4338713318472362
HP_PROGRESSIVE_GAIT_ATAXIA	0.487705257051611	0.42249342411506896	0.5859318247682853	0.42612841020942027	0.3359873627710236	0.3687675832997408	0.45241790001728815	0.3066020285994669
HP_ABNORMALLY_FOLDED_HELIX	0.3971946754984022	0.4293539172579608	0.35721195070461187	0.5739866201540158	0.42980938529896434	0.4590437709751144	0.42378815740185044	0.42031701103946273
REACTOME_CILIUM_ASSEMBLY	0.38483064711870457	0.4152158344731563	0.4296872394623435	0.4252785821580242	0.3963294493423844	0.3730660375518896	0.4353771774142115	0.40490422665263437
MIR3977	0.4268443704632276	0.4141757520030269	0.4477295029954145	0.43736275496207866	0.4084225120184127	0.3885941152690215	0.40606242038051094	0.40497944622582643
WHITFIELD_CELL_CYCLE_G1_S	0.42124122004154113	0.46148654786756516	0.4841820672028919	0.45401100060009897	0.4468324833375534	0.4222848884601741	0.4694557384390829	0.39115692967868837
MIR582_5P	0.39689936214646654	0.41728960996222636	0.4221193022087343	0.43802816848063664	0.3926462851746037	0.37643307885904653	0.3675093371753669	0.3967237549912375
HP_RECEPTIVE_LANGUAGE_DELAY	0.41100275056041674	0.39047033123960767	0.48683876371668194	0.44793887417132733	0.4843575393584516	0.4773813080030157	0.39646961808531683	0.4564672845894545
WP_IRON_METABOLISM_IN_PLACENTA	0.3692678542073964	0.5460226637338543	0.5714153972371896	0.4468492996268792	0.4836927731407855	0.4452538212221032	0.42048846319819955	0.524261344242036
GOCC_MOTILE_CILIUM	0.41807432823719404	0.4080144879622577	0.35434760430494283	0.3491649053238726	0.4288255706454853	0.4243965531939758	0.44661377158404675	0.42333068060642043
HP_ABNORMALITY_OF_THE_TONGUE_MUSCLE	0.5165876502281556	0.7356524871191602	0.46042122244913697	-0.43350151362265027	0.49446103562690635	0.484478899060937	0.7344669032988856	0.46371564292510464
MIR3129_5P	0.39833311178782943	0.44853927839028573	0.41186374195845843	0.42519720880736145	0.3869045486435611	0.40964400741872536	0.37541646540455537	0.409903858440113
HP_ABNORMAL_INTERNAL_CAROTID_ARTERY_MORPHOLOGY	0.35089770514171104	0.4022115031963853	0.4688932312361117	0.5344442149705438	0.5356366219174388	0.630409530458999	0.6242401676602309	0.5162449255277138
HP_ABNORMAL_SPERM_TAIL_MORPHOLOGY	0.4372523733976365	0.4415553219237614	0.40770871727502456	-0.4901036757775124	0.4493483518982917	0.531669067786123	0.5121316478329955	0.45955566345249577
GOMF_MAGNESIUM_ION_BINDING	0.4046887689134091	0.3547248681980337	0.4299465358679067	0.42013953549607325	0.3933293726709993	0.3872509117569456	0.4573369678788423	0.3475964659344143
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	0.41631046025603335	0.40493999485213267	0.47290409778706843	0.38937620774709436	0.5490107010311892	0.49782534800485173	0.44384353053407016	0.3338849125759472
MODULE_389	0.3829117667926095	0.4111104808897743	0.40918102986649835	0.4067152493170762	0.44050561663771676	0.3549306899759796	0.41735486890740114	0.3850198260047744
MIR570_3P	0.39355010207644525	0.40535701441131705	0.4153915193734375	0.44524159079872794	0.3953036242862732	0.37166116715738184	0.4003210237479333	0.42162981708964964
GOBP_POSITIVE_REGULATION_OF_ANOIKIS	0.48989901860451696	0.5609604792065003	0.5963793354367461	0.5576936015608503	0.4195130211060973	0.5269615242763588	0.33134140014158037	0.4036332112436598
PITX1_TARGET_GENES	0.41276173181596076	0.38583701669250087	0.4040661744610263	0.48107729090197016	0.4053497056056603	0.35948739629798576	0.40903206927017144	0.4296904146582283
HP_EYELID_MYOCLONUS	0.3939536240903302	0.424086041507114	0.3853480306999644	0.46398937179869143	0.4388850500999912	0.4632967511688306	0.37908357579334107	0.4668708132599316
AGGAGTG_MIR483	0.47609551025460495	0.3825936041971272	0.3575826482222982	0.5061409432163964	0.3917546726445708	0.5073348293172262	0.396886511106004	0.4011942156881178
YYCATTCAWW_UNKNOWN	0.40379602592226926	0.41560728079544496	0.3969209518408403	0.47982869893037927	0.3976696185821293	0.411717863235156	0.3921291427088681	0.4021858934930567
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.42186068347879613	0.3951926283600756	0.3786606118375611	0.41791404103403446	0.41352220661875716	0.37007730526230265	0.40980943545400816	0.39198823043826925
HP_ADRENOGENITAL_SYNDROME	0.6144606002204137	0.565140522791663	0.4214190023841727	0.594378634308582	0.4187053566408802	0.5798729217079923	0.681684296989882	0.6183302976106155
GOMF_INHIBIN_BINDING	0.7985335665276272	0.714674445732049	0.4003371652005554	-0.4884299744383738	0.50147997872411	0.5725610403663391	0.6166579672572357	0.43195589245986543
MIR3160_3P	0.49354948635599266	0.4816406442620207	0.4732205071757647	0.45198332099261507	0.35291131366831213	0.4507119660230873	0.40144174178340913	0.4333594381800733
COLLIS_PRKDC_REGULATORS	0.38698371758740074	0.5039941086344868	0.44950028563837846	0.506335992349702	0.36235868023287676	0.5782952347202865	0.5070868235260181	0.3141881662084984
WP_MITOCHONDRIAL_GENE_EXPRESSION	0.4312742588309354	0.42945313902580445	0.48184612648365616	0.44345401315118543	0.46934576044006443	0.5656242602104634	0.5343641356592782	0.4806463531919674
WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING	0.4390305612874617	0.392001035367417	0.46268592859462254	0.47640615884863013	0.408788728284069	0.4029636848626646	0.35072079317811433	0.4742062013946943
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	0.46632894493172616	0.41426424600782863	0.4424392788511561	0.3290388643631443	0.3939732202232314	0.4500655007975863	0.4713860165459781	0.43828722131007475
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0.46417586424256885	0.35248190096537263	0.4367131325287068	0.4628168951181583	0.34892191362727476	0.5233284642175609	0.5050086327958134	0.6356592946608327
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.37297856715631783	0.37548793566076666	0.375829206377216	0.5154500647613106	0.3900323918994351	0.38359991232719304	0.3863263086532133	0.39103891467435153
PPARA_02	0.4030520668880257	0.4012662829167338	0.4542853225665059	0.4393489439757182	0.3675970414935545	0.3697834359369607	0.4399952880683378	0.42386598976247936
MIR664B_5P	0.45572042107519256	0.4038448575172552	0.45693899825665046	0.46758194702943773	0.43353567334081444	0.42053881742195925	0.4909605856969045	0.45286168641052965
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP	0.42584053196162075	0.3487678056277293	0.44134292346295917	0.41569338055173355	0.37488929981821706	0.46714393262942894	0.41427559075891207	0.41662975107691386
MIR449C_3P	0.44540765092177265	0.3751426864307535	0.46933333910356717	0.46958556787048505	0.351654726799075	0.43957283947409276	0.376302812282123	0.5031993287132075
SEIDEN_MET_SIGNALING	0.5167108426013328	0.3903067589941287	0.4423696487183722	0.6228829850178395	0.37134844079150015	0.42241790839877746	0.46045328187756646	0.5416724396873814
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	0.39177966009463094	0.3737172529049189	0.437517687173292	0.4001169664103186	0.3891104324763893	0.3890267032070575	0.3815656441364717	0.3925844971032878
