Gene	Score	Margin of Error	P-Value	Q-Value
SLC25A24	0.2070854525044341	0.025204829689156764	0.10955632831704538	0.9744479433182444
NUDT4B	0.2070191376092816	0.030720201767527582	0.10959709814737094	0.9744479433182444
NBN	0.2068284188260474	0.013132486725941533	0.10973919299718209	0.9744479433182444
NR4A1	0.20681704725351469	0.03335083031832593	0.10974279033515198	0.9744479433182444
SYTL3	0.2066651133714057	0.07066090199524831	0.10984351579830925	0.9744479433182444
EMG1	0.2066020034785474	0.01845096670948644	0.1098872834102764	0.9744479433182444
SLC25A39	0.20650535850032004	0.016253570543869018	0.10996042928233107	0.9744479433182444
BCL2L13	0.20635643443956742	0.021353920318617037	0.11008213921697943	0.9744479433182444
DYRK2	0.20624291127663597	0.01744799093013614	0.11015048863840758	0.9744468518153765
DCAF1	0.20624052871167642	0.019493479568134294	0.11015408597637748	0.9744468518153765
PHF21A	0.2062170009175972	0.03434103598721437	0.11016607710294382	0.9744468518153765
CHRNE	0.20619339541540077	0.01207709473370639	0.11019005935607651	0.9744468518153765
SLC26A2	0.20618023108085914	0.016823399830240993	0.11020145092631453	0.9744468518153765
RIC8A	0.20606094428414234	0.018603533277615547	0.11028239103063733	0.9744468518153765
ATAD3C	0.20603552017660554	0.04138950926116043	0.1102991786078302	0.9744468518153765
AJM1	0.20600309593498012	0.019702261204008174	0.11031236884705319	0.9744468518153765
SAMD13	0.20595616437564568	0.016939918760363184	0.11034294621979734	0.9744468518153765
C4orf46	0.20571689972068263	0.0240110019240593	0.11052521134360573	0.9744468518153765
USP6NL	0.20566746035809702	0.04719869177289146	0.11056777984291624	0.9744468518153765
UBE2G1	0.20559683912342397	0.024312797435724915	0.11061274656754003	0.9744468518153765
PEPD	0.20556648475674333	0.03107794282520891	0.11063912704598597	0.9744468518153765
LRFN1	0.20542592494177958	0.019901326287335704	0.11075364230469453	0.9744468518153765
TCERG1L	0.205332395828864	0.017044782844477198	0.11082139216979435	0.9744468518153765
SHBG	0.20522849906513924	0.02468904340947967	0.11091372384435517	0.9744468518153765
LDLRAD4	0.20518488571944538	0.0243827816142626	0.11095209544936747	0.9744468518153765
MALSU1	0.2050636413742737	0.013788569668050189	0.11105641825049463	0.9744468518153765
SLC38A6	0.20504062755428354	0.041119421510589074	0.11108040050362732	0.9744468518153765
MTMR3	0.2049171987310805	0.02277041777762067	0.11119551531866419	0.9744468518153765
SLX1B	0.20489763884978185	0.06054659481930581	0.11120630733257389	0.9744468518153765
DYNLRB1	0.20488068767171264	0.021119323635964266	0.11121949757179687	0.9744468518153765
RHD	0.20470256012568155	0.06022405652492926	0.11134480484441513	0.9744468518153765
TEKT3	0.20463184232232673	0.01607617267696968	0.11140655914623179	0.9744468518153765
HNRNPLL	0.20458661704603465	0.04860959938102852	0.11143713651897595	0.9744468518153765
ATXN7L3	0.2045470355417427	0.01233353090751051	0.11146351699742191	0.9744468518153765
CTU1	0.20451259149617762	0.01973634619600612	0.11148510102524133	0.9744468518153765
GZF1	0.2043885766562581	0.039235691035685714	0.11159062293902512	0.9744468518153765
PDCD6IP	0.20434476060606332	0.02379303940023978	0.11163019365669405	0.9744468518153765
FAM177A1	0.204241760696255	0.01912993233117504	0.11170513819773367	0.9744468518153765
UEVLD	0.20408729512340873	0.017368686142066762	0.11183524192097848	0.9744468518153765
KBTBD8	0.2040429096928018	0.01364879410750583	0.1118676179627076	0.9744468518153765
SLC39A9	0.20395445351796848	0.031893307281187014	0.11194016427843397	0.9744468518153765
BSPRY	0.2037989959584372	0.02943265053368247	0.11204688530487439	0.9744468518153765
DHX9	0.2037745643873512	0.01870493428533423	0.11206547155105222	0.9744468518153765
SLC2A1	0.2037359380201087	0.023685892415106404	0.11209724803645303	0.9744468518153765
C18orf54	0.2036606357181714	0.027241353616427093	0.11215120810600156	0.9744468518153765
LBR	0.20349088469753962	0.017439047308538277	0.11226932070268002	0.9744468518153765
SNX13	0.20347346575763403	0.027776156143345786	0.11229150428682774	0.9744468518153765
ZNF514	0.20342545213948293	0.03653085914412403	0.11233047544816835	0.9744468518153765
ITPK1	0.20338938752827573	0.023416127213452632	0.11235205947598777	0.9744468518153765
SOD1	0.20338663312175598	0.007167157051299254	0.11235385814497272	0.9744468518153765
PIK3R3	0.2033824147227885	0.03222163859505252	0.11235925415192757	0.9744468518153765
PHLDA3	0.20332797602725527	0.07780201125082216	0.11239342886264164	0.9744468518153765
SNRPD3	0.20323426912394016	0.010218065464962012	0.11245818094609988	0.9744468518153765
ZBP1	0.20318226199058564	0.03651475525538663	0.11249835122009713	0.9744468518153765
ARIH1	0.20318143094609287	0.030973613390646897	0.11249835122009713	0.9744468518153765
ERP29	0.20312789369613427	0.010880915660670534	0.11252952814916961	0.9744468518153765
RUNX2	0.20308118884941617	0.03724491663595556	0.11256010552191378	0.9744468518153765
FANCC	0.20305752825415935	0.046850871955545194	0.11257629354277834	0.9744468518153765
TSR3	0.2030229906022134	0.030990769585483267	0.11259727801426944	0.9744468518153765
CMSS1	0.20302236441438115	0.021470301900050497	0.11259727801426944	0.9744468518153765
PDXP	0.20299287462261706	0.02652818766358554	0.11262126026740213	0.9744468518153765
SPATS2	0.20297304574259556	0.04338878174287898	0.11263624917561005	0.9744468518153765
PPP1R11	0.20290014751296148	0.00813164063339147	0.11268841057617363	0.9744468518153765
TXN	0.20284971338079671	0.06945496808989633	0.11273397685712573	0.9744468518153765
HLTF	0.2027478958456017	0.02565625989800932	0.11282151208106002	0.9744468518153765
SH3GLB1	0.2027414340271072	0.04747727925472239	0.11282510941902991	0.9744468518153765
TUBG1	0.20245910761639774	0.027536771219478666	0.11304394747886563	0.9744468518153765
ECH1	0.20238748021019948	0.024625719623204537	0.11310810000599557	0.9744468518153765
NFKBIB	0.20219929286742833	0.02242597787788141	0.1132711793272978	0.9744468518153765
MAP3K20	0.20210642167069004	0.04199144353950597	0.11334792253732238	0.9744468518153765
HERPUD2	0.20202437191073574	0.019057831657365028	0.11340847772648241	0.9744468518153765
DPY19L1	0.20185128906810368	0.028683250238859592	0.1135277894358175	0.9744468518153765
ZNF574	0.20168995516946087	0.016553158653510962	0.11365789315906229	0.9744468518153765
NACC1	0.2015868324852529	0.030085682351499426	0.11373403681275857	0.9744468518153765
HNRNPA2B1	0.20156866371648263	0.010718317144755896	0.11375622039690629	0.9744468518153765
IPO4	0.20153421807063676	0.028232301325279142	0.11377600575574075	0.9744468518153765
CD2BP2	0.20149715225211473	0.015462273376089455	0.11380658312848492	0.9744468518153765
GPC1	0.20121413856557346	0.0352689098635329	0.11401283050542599	0.9744468518153765
FBXW5	0.20120533264058338	0.022906710912753498	0.11401462917441094	0.9744468518153765
SEC14L1	0.2011606312320584	0.019073074675947634	0.11403921098387193	0.9744468518153765
CMTM3	0.20099055457698078	0.019029235735024984	0.11415732358055039	0.9744468518153765
GZMM	0.20093179039476805	0.04890812687993741	0.11420408897415912	0.9744468518153765
MTM1	0.20092409494295538	0.015871770045219884	0.11421188320642725	0.9744468518153765
METTL16	0.20090017431743767	0.02841662491508936	0.11422867078362012	0.9744468518153765
IRAK2	0.2008985756201076	0.027789701927769816	0.11423046945260507	0.9744468518153765
UBC	0.20084693061704684	0.039981873484565375	0.11426044726902092	0.9744468518153765
MAPK1	0.20074198259415077	0.022762232957117594	0.1143371904790455	0.9744468518153765
IQGAP1	0.20057122545037842	0.02933181610913091	0.11445470351939564	0.9744468518153765
GDAP2	0.20055783435721963	0.016462745276176194	0.11446129863900713	0.9744468518153765
DYNC1LI1	0.20054267663452485	0.015245527769374009	0.11447269020924516	0.9744468518153765
TADA2B	0.20046385476403117	0.011554453412256879	0.11453144672942023	0.9744468518153765
SPEGNB	0.20041259748861828	0.025789328551812218	0.11456502188380599	0.9744468518153765
H2BC5	0.20032864165861408	0.03906671714390113	0.11462797529827927	0.9744468518153765
TSGA10	0.20031157160585122	0.03862100495574264	0.11464356376281552	0.9744468518153765
SAP30BP	0.20023122453256104	0.013523692368192671	0.11470411895197553	0.9744468518153765
NUP58	0.20017585131433968	0.015010618442238315	0.11473829366268962	0.9744468518153765
GNGT2	0.20017421062638752	0.06213428474178726	0.11473949277534624	0.9744468518153765
OAZ1	0.2000120421546736	0.04217368850995247	0.11485280892139817	0.9744468518153765
MAGEF1	0.1997955535460747	0.03354773706853741	0.11500689489777564	0.9744468518153765
PPIA	0.19977522488694888	0.005601833968257423	0.11502727981293842	0.9744468518153765
C15orf40	0.19957676979665084	0.00979951726686817	0.11519035913424067	0.9744468518153765
CDK5R1	0.19941703146787848	0.024753168436591776	0.1153288566460819	0.9744468518153765
FBXO10	0.19927616532113834	0.07350364806427885	0.1154451705737754	0.9744468518153765
ABCF2	0.19915747714819698	0.017162906914860162	0.11551172132621859	0.9744468518153765
SUN2	0.1991473371154271	0.018587676887381797	0.11551711733317345	0.9744468518153765
ERN1	0.19898180644612662	0.018986240090880777	0.11565021883805983	0.9744468518153765
PITHD1	0.1988403614522971	0.009654876937294906	0.11576953054739493	0.9744468518153765
SNX16	0.19866272879714275	0.0282878468501934	0.1159056298339229	0.9744468518153765
ISY1	0.19860788602254864	0.011041745859250189	0.11595119611487499	0.9744468518153765
POLD2	0.19854854353474227	0.03439074347461661	0.11599676239582708	0.9744468518153765
CCDC59	0.1985184879771298	0.006925114647686395	0.11601295041669164	0.9744468518153765
SLC27A4	0.19850177430913707	0.029526448029079323	0.11603093710654117	0.9744468518153765
RBM18	0.1984783473425198	0.01815624159334248	0.1160465255710774	0.9744468518153765
ZNF792	0.19847803584094326	0.02135990622861136	0.1160465255710774	0.9744468518153765
RRAS2	0.19841552959914832	0.018245536179998606	0.11608789495773128	0.9744468518153765
C11orf71	0.19839133758239136	0.046890148094697555	0.11610588164758079	0.9744468518153765
PHF3	0.19834836905299813	0.022646761340912282	0.11613585946399664	0.9744468518153765
CSTF2	0.1983397191821572	0.018330143564982502	0.11614245458360813	0.9744468518153765
MAPRE2	0.19832191498674057	0.016250290451885818	0.11615624437915942	0.9744468518153765
PHC2	0.19822720913060543	0.0233123816206505	0.11622099646261766	0.9744468518153765
UBE2E3	0.19822183084457645	0.017436688454908738	0.11622099646261766	0.9744468518153765
GFUS	0.19808618148829638	0.012095115070745292	0.11631033035553691	0.9744468518153765
LYSMD2	0.19802647243255844	0.024325109447833938	0.11635050062953414	0.9744468518153765
AHSA1	0.1980167349887605	0.011596768912952523	0.11635769530547395	0.9744468518153765
DNAJA1	0.1979523464860664	0.015196146833314956	0.11641285448767912	0.9744468518153765
RRP1B	0.19765175502144494	0.01480379126878906	0.11665207746267763	0.9744468518153765
UBTD2	0.19763906813031484	0.02963179075387759	0.11666167036393069	0.9744468518153765
PPTC7	0.19758411692008027	0.03318947964688821	0.11670903531386774	0.9744468518153765
NR1I2	0.19748877193010594	0.006820067171054078	0.11679417231248876	0.9744468518153765
ZCRB1	0.1974730740719668	0.03339745907017945	0.11681815456562145	0.9744468518153765
KLHL4	0.19736831865379909	0.012473334251813793	0.11690688890221236	0.9744468518153765
TTLL12	0.1973333274743716	0.027442725690356568	0.11693686671862821	0.9744468518153765
PAQR4	0.19725059844787207	0.10912308011326317	0.11699442412614665	0.9744468518153765
TAFA1	0.19716483871599433	0.08999154290767605	0.11706577132921638	0.9744468518153765
MVP	0.19711706171067434	0.012503949280679869	0.11710234426524371	0.9744468518153765
TSR2	0.19706257714934505	0.009656242122402462	0.1171509083278374	0.9744468518153765
UBE2S	0.19705286490285	0.031368789224980285	0.11715870256010552	0.9744468518153765
FANCF	0.19664991965024914	0.018712448211648323	0.11747706697044187	0.9744468518153765
PREX1	0.19640303971359874	0.06044453033710941	0.1176611307632352	0.9744468518153765
ARL4C	0.19638043723799647	0.012863200618451162	0.11767252233347322	0.9744468518153765
MEN1	0.19628885293634113	0.009780281843369636	0.11774566820552791	0.9744468518153765
RNF26	0.19625957145078132	0.014450633944560476	0.11777384735295882	0.9744468518153765
AP2S1	0.19623927837998245	0.027055919723105774	0.11778523892319684	0.9744468518153765
CRYL1	0.19610714993929612	0.01869515563941098	0.11789136039330896	0.9744468518153765
SMIM29	0.19610642105773834	0.011341326268826259	0.11789195994963726	0.9744468518153765
CHIC2	0.19609556751608004	0.022615326112705586	0.1179033515198753	0.9744468518153765
DOLK	0.19602298144692076	0.02116590266777881	0.11796150848372204	0.9744468518153765
N4BP1	0.1959472163485687	0.022131440162800706	0.11804184903171654	0.9744468518153765
NUDT4	0.1959420298249812	0.01481501945055054	0.1180514419329696	0.9744468518153765
SNX12	0.19583360859764998	0.026256278491405376	0.11814137538221715	0.9744468518153765
EBPL	0.19569920196421098	0.018108044273640767	0.11825708975358235	0.9744468518153765
FES	0.1955784081488532	0.016612628827567942	0.11835541699142635	0.9744468518153765
HNRNPD	0.19542012377978324	0.004491438487606015	0.11848132382037292	0.9744468518153765
ETNK2	0.19512877387549077	0.05700428182528785	0.11869896276755201	0.9743623226832825
MAPK9	0.19510956115516365	0.013821473152346983	0.1187157503447449	0.9743623226832825
SNX6	0.19510629964234028	0.024795606602680365	0.11871874812638647	0.9743623226832825
THUMPD1	0.19508026374542453	0.02719676717750984	0.11874093171053421	0.9743623226832825
KCNA2	0.19500541963388973	0.0180660612023854	0.11880808201930572	0.9743623226832825
PHTF1	0.19497124164466673	0.0947630253611483	0.11884765273697463	0.9743623226832825
TMEM241	0.19483490351138055	0.03959969001556973	0.11894957731278853	0.9743623226832825
EMP1	0.19476399470268912	0.033513454635822046	0.11901313028359015	0.9743623226832825
ANXA11	0.19454095554588413	0.009383134884785836	0.11919059895677199	0.9743354556307202
HNRNPF	0.1944420790300896	0.026144693899832417	0.1192685412794532	0.9743131922796312
RPGR	0.19437016344763425	0.031940580220630066	0.11934348582049284	0.9742949058105599
RBM42	0.19431377174153486	0.031662312759185476	0.11937646141855027	0.9742949058105599
OAS2	0.1941573132079002	0.027237623792392446	0.11950896336710834	0.9742410773517314
NUBP2	0.19409774900090682	0.016356443907070705	0.11954913364110559	0.9742410773517314
HSPA8	0.1939746211710478	0.01698150607653251	0.11963307152706996	0.9742330148619959
NAGA	0.19390652612477588	0.022367271644354886	0.11968763115294682	0.9742330148619959
NEDD1	0.19374948409945603	0.012390618032778961	0.1198237304394748	0.9741519575315196
ARHGAP10	0.19369587245986253	0.05833713278112148	0.11986929672042688	0.9741519575315196
HLA-DPB1	0.19363971082324305	0.0729965746235933	0.11993524791654175	0.9741519575315196
NGRN	0.19357548228481214	0.012937114553268774	0.11998680976077702	0.9741519575315196
ZNF177	0.19354006566809334	0.048213451481693356	0.1200209844714911	0.9741519575315196
PANK4	0.19350360890841856	0.0150772673372	0.12004976317525032	0.9741519575315196
JUNB	0.19313122187551368	0.019016093963246043	0.12035313867737873	0.9739551248008498
AP5S1	0.19302264180710615	0.029651495278673706	0.12044726902092452	0.9739142269136295
NXPH4	0.19290008026376887	0.010021979493761091	0.12055099226572337	0.97386402868145
LYL1	0.19277388565945897	0.025050431421226517	0.12067390131302835	0.9737925768541266
CCDC91	0.19269329616827946	0.010928690084929558	0.12072006715030877	0.9737925768541266
GTPBP4	0.19241737419716287	0.01728931712818462	0.12094490077342766	0.9736210903778472
ELL	0.19220179995366138	0.02935884775435904	0.12114095569278734	0.9734685881259131
TSPAN17	0.1920711790162999	0.028838686643966566	0.1212560705078242	0.9734057249120011
AGFG2	0.19192364109303117	0.044094434853435435	0.12136279153426464	0.9733534803400637
S100Z	0.1917919956768368	0.023054317011820806	0.12150368727141915	0.9732613749584855
EEF1G	0.1917849863133707	0.041877997666436795	0.12150968283470232	0.9732613749584855
MYD88	0.19174487277915553	0.026374640503094293	0.12154205887643144	0.9732613749584855
ATRN	0.19164906313831764	0.02364814323645211	0.12163798788896217	0.9732613749584855
ZNF738	0.19162559396987744	0.0317094698803543	0.12165357635349841	0.9732613749584855
MTRES1	0.19162487776667803	0.01572323478517685	0.12165417590982673	0.9732613749584855
INVS	0.19151360518634686	0.01918987694382437	0.12173691468313448	0.9732613749584855
C18orf32	0.19136965830422703	0.01391863486075623	0.12186162239942443	0.9732613749584855
FSCN1	0.19127514618356234	0.03398377123819491	0.12194735895437377	0.9732613749584855
BARD1	0.1911697964916188	0.026379685278053767	0.12201271059416031	0.9732613749584855
SGMS2	0.1911097248448305	0.036032994167286045	0.12206367288206726	0.9732613749584855
ZFP69	0.19107940386806233	0.021698280315536354	0.12208465735355836	0.9732613749584855
GCK	0.1910694785692174	0.0494146708730812	0.12209904670543797	0.9732613749584855
GSTM4	0.19105665750768264	0.0804932190715179	0.12210804005036273	0.9732613749584855
NADK2	0.19104427649874278	0.018477048177994844	0.12211643383895918	0.9732613749584855
MAPRE1	0.19102621081274407	0.01880183456962168	0.12212003117692907	0.9732613749584855
UBL3	0.1910162559077495	0.03281543599787344	0.12212482762755561	0.9732613749584855
APOC1	0.19097013889913994	0.025460343772914777	0.12215720366928473	0.9732613749584855
CSRP1	0.19096796768940116	0.03268351265767659	0.12216080100725463	0.9732613749584855
FBXO25	0.19091144125930093	0.015377657008214047	0.12221655974578811	0.9732613749584855
AMACR	0.19074285374178812	0.035733543189618786	0.12236285148989748	0.9732613749584855
C19orf12	0.1905456796411764	0.023490936558380894	0.12251453924096169	0.9732613749584855
PIP5K1A	0.19043096075840005	0.017077438752779443	0.12261106780982073	0.9732613749584855
HINT3	0.1904165838602503	0.014880732547966718	0.12262485760537202	0.9732613749584855
IL15	0.19034064345406065	0.01851767174940807	0.12268001678757719	0.9732613749584855
SEL1L	0.19001327048195282	0.01951228333057464	0.12293123088914204	0.9732613749584855
STAT5A	0.18997211569900863	0.018065491210287214	0.1229618082618862	0.9732613749584855
SERTAD1	0.18976303894272917	0.016614878423790096	0.12314227471670963	0.9731913760979505
CCL4L2	0.1896862218822266	0.10360745972913857	0.12319923256789976	0.9731913760979505
SH3D19	0.18957082286328464	0.01836119433110466	0.1232957611367588	0.9731505390656195
ZNFX1	0.18950641462199247	0.02459661272732424	0.1233521194316206	0.9731505390656195
PLPP1	0.18938552253454422	0.03010023628591974	0.12345584267641944	0.9731023695420661
THAP11	0.18937975444329158	0.016520509181331723	0.12345704178907609	0.9731023695420661
ELAC2	0.18932810496435337	0.00994693407506656	0.12350800407698304	0.9731023695420661
PUM2	0.18929584408442057	0.032495635916631425	0.1235349841117573	0.9731023695420661
MMRN1	0.18917148018002444	0.027606993671573286	0.12364110558186941	0.9731023695420661
YIF1A	0.18916430407170814	0.013009903961647704	0.12364350380718268	0.9731023695420661
NTHL1	0.18901490191134052	0.02687083941805015	0.12377300797409917	0.9731023695420661
RPS19BP1	0.18901439801258668	0.021755602516619982	0.12377300797409917	0.9731023695420661
SASS6	0.18893260806986034	0.02059852412582231	0.1238443551771689	0.9731023695420661
CDK4	0.18885992147986563	0.02458747372044415	0.12390850770429881	0.9731023695420661
HDAC5	0.18883336409086837	0.01032761688909361	0.12393428862641645	0.9731023695420661
VPS72	0.18880495577745737	0.019580157408823733	0.12395227531626596	0.9731023695420661
RAB9A	0.18880346916392465	0.018710759418619625	0.1239534744289226	0.9731023695420661
PDS5A	0.1887856921166371	0.023659045968595353	0.12396966244978716	0.9731023695420661
PAFAH1B3	0.18874864253248447	0.014550690282119815	0.12399664248456142	0.9731023695420661
C11orf68	0.18872795132862397	0.013588225723983868	0.12400743449847113	0.9731023695420661
CEP72	0.18870503518614168	0.032120173630842526	0.12402362251933569	0.9731023695420661
RADX	0.1886135488395868	0.07963725863540505	0.1240871754901373	0.9731023695420661
FAM241A	0.18856811717201438	0.04248897834940798	0.12412854487679117	0.9731023695420661
ZNF101	0.18852178585864543	0.02406864215526374	0.12416331914383356	0.9731023695420661
NEDD9	0.188476698301276	0.027038013049888843	0.12420528808681576	0.9731023695420661
MAP3K1	0.18826250547535306	0.02560818622134469	0.12440494034414533	0.9731023695420661
BANF1	0.18806863223333714	0.014736471676359188	0.12456622099646261	0.9731023695420661
STARD5	0.18801852156676713	0.041407370548365734	0.12460639127045986	0.9731023695420661
MIF	0.187899316552107	0.020739688006049604	0.12472870076143654	0.9731023695420661
CEP97	0.18782856013752092	0.023484991428534756	0.12481323820372923	0.9731023695420661
C6orf47	0.1877850694072043	0.009420001653919515	0.12486420049163618	0.9731023695420661
VPS13C	0.18775501878590228	0.03790978524830439	0.12488998141375382	0.9731023695420661
DDX21	0.18758945699572216	0.009879334340459097	0.12505186162239942	0.9731023695420661
VKORC1L1	0.18757945609026638	0.01366863533418396	0.12505905629833922	0.9731023695420661
CFLAR	0.18729242340623742	0.019847583480552954	0.12533005575873854	0.9729638522075496
POLD1	0.18719606965483937	0.011930985361556116	0.12540440074344986	0.9729460414860269
POLR2I	0.1871868053130843	0.01565889555029194	0.125410396306733	0.9729460414860269
MPHOSPH10	0.18713982434565768	0.01130632247582361	0.12545656214401343	0.9729460414860269
HSPA5	0.18701204695086826	0.020371426571649955	0.12556208405779723	0.9729460414860269
ARHGAP21	0.18699753773725236	0.03718545336020257	0.12557287607170695	0.9729460414860269
NUDCD3	0.1869242384801897	0.018507560128088643	0.12562983392289706	0.9729460414860269
RUVBL2	0.1867990598916549	0.015172971552620337	0.12573235805503927	0.9729460414860269
ALDH1L2	0.18659920239291528	0.012174243744163019	0.12589603693266982	0.9728533297744562
H2AZ1	0.18658832838283068	0.019535318917861675	0.12590742850290784	0.9728533297744562
C17orf107	0.18654611756007855	0.023517016315275346	0.1259404041009653	0.9728533297744562
ALAS1	0.1864630474675728	0.03143821434718533	0.12603333533185443	0.9728533297744562
CXCR1	0.1864338077735468	0.019475861964211173	0.12605372024701722	0.9728533297744562
HLA-A	0.18627025209209513	0.02352994668471545	0.12617902751963547	0.9728533297744562
ALDH6A1	0.18625717608285441	0.019229956352238224	0.12619281731518675	0.9728533297744562
SCYL2	0.18619819216999023	0.020647372933628203	0.12623358714551233	0.9728533297744562
SH2B3	0.1861962002680766	0.01658877614356229	0.1262359853708256	0.9728533297744562
UBTD1	0.18611928171949876	0.028250197066083248	0.12630253612326878	0.9728533297744562
AKAP6	0.18605973468516046	0.048748291282526425	0.12637508243899515	0.9728533297744562
CRY1	0.18603907732007485	0.01561094819500811	0.12639007134720306	0.9728533297744562
STK39	0.1860129388766456	0.04756367933551136	0.12641825049463398	0.9728533297744562
GCSH	0.1857559134276836	0.043343942149012084	0.1266592721386174	0.9728504641688372
MPC1	0.1857160808509164	0.024621193976558684	0.12669104862401823	0.9728504641688372
OBI1	0.18564396794648097	0.0213049365769785	0.1267426104682535	0.9728504641688372
RAP1B	0.18550529405611726	0.014341507146668906	0.12685292883266383	0.9728289913159653
HTRA1	0.1855047417245123	0.022574268844591676	0.12685352838899214	0.9728289913159653
PMAIP1	0.18549270962010933	0.030731591528169767	0.1268697164098567	0.9728289913159653
SNRPN	0.18543918988331498	0.015560099895215836	0.12691288446549553	0.9728289913159653
H2BC17	0.18530087562657593	0.01923376237358013	0.1270244019425625	0.9728289913159653
TRRAP	0.18510633817906852	0.03150975018153816	0.12716649679237366	0.9728025392582693
PRAF2	0.18510287821134241	0.03304529246468384	0.12716949457401522	0.9728025392582693
ZNF619	0.18506448157707123	0.03785072487034972	0.127214461298639	0.9728025392582693
JMJD6	0.18506428982695056	0.02116722010880585	0.12721566041129564	0.9728025392582693
CD28	0.18504810890126855	0.03345939831038025	0.12722945020684692	0.9728025392582693
PDZD11	0.18504339109872436	0.059203285510693184	0.12723364710114515	0.9728025392582693
DCP2	0.18498768718786796	0.012588252141813014	0.1272846093890521	0.9728025392582693
MYO7A	0.1849866855037765	0.05140398925531955	0.12728700761436537	0.9728025392582693
HSF5	0.18493162272426278	0.019628380752253264	0.1273229809940644	0.9728025392582693
ANXA7	0.184829354324882	0.016305128322460477	0.1274147131122969	0.9728025392582693
ZNF668	0.18479153801406945	0.017584603880912604	0.12745008693566762	0.9728025392582693
SUMO1	0.18469183658071398	0.0312089709557515	0.12753402482163198	0.9728025392582693
SYNGR2	0.18466604605116732	0.021179353869640496	0.12755740751843636	0.9728025392582693
RETNLB	0.1846279391587804	0.016618391526123506	0.1275903831164938	0.9728025392582693
NUDT16L1	0.18462574745206695	0.023952521277433608	0.12759158222915043	0.9728025392582693
SEC24B	0.18459939580596263	0.024457683580701627	0.12761436536962648	0.9728025392582693
ZNF436	0.18453330105799015	0.024028140191187004	0.1276605312069069	0.9728025392582693
ZKSCAN7	0.18448870796024397	0.04033440596137037	0.12769410636129264	0.9728025392582693
MASTL	0.1844145725245685	0.02713370731041912	0.12775406199412434	0.9728025392582693
MTRF1L	0.1843438966865345	0.028121693953549198	0.1278116194016428	0.9728025392582693
MAPK1IP1L	0.18433561716971525	0.02160572861642881	0.12782361052820912	0.9728025392582693
SLC25A26	0.1842699311740974	0.011445772686477174	0.12789136039330895	0.9728025392582693
KNL1	0.18420780310687024	0.021393838519065005	0.127938725343246	0.9728025392582693
BCKDHA	0.1840093371939755	0.014320401118418761	0.12809221176329516	0.9728025392582693
CTAGE6	0.18396583400185568	0.02135749120754426	0.12812998381197913	0.9728025392582693
ZNF26	0.18394732546097092	0.02290870377475538	0.12814197493854548	0.9728025392582693
FAM161A	0.1838999852747527	0.023227265897297948	0.12819113855746747	0.9728025392582693
TRIM27	0.1838322172440474	0.020400508822964396	0.1282343066131063	0.9728025392582693
CD302	0.1837985486537046	0.015348548019349015	0.12827147910546197	0.9728025392582693
CABLES2	0.18379251300567212	0.02020790917320736	0.12827807422507345	0.9728025392582693
SPTY2D1OS	0.18377161873704906	0.03888727691349993	0.12829306313328137	0.9728025392582693
BRAT1	0.18371948477697586	0.012656771037966355	0.12833683074524851	0.9728025392582693
TIFA	0.18367506743283002	0.04249976964423671	0.128368007674321	0.9728025392582693
CCNDBP1	0.1836247988828852	0.022761098779838715	0.12840937706097488	0.9728025392582693
IMPDH2	0.18361275883000694	0.0347695213679886	0.1284213681875412	0.9728025392582693
RAB5IF	0.18359564584225296	0.025993459907888743	0.12844355177168895	0.9728025392582693
TERF2	0.18341812891453646	0.007168718738367887	0.12860902931830445	0.9728025392582693
NCBP3	0.1833394007838658	0.020086946247568585	0.12867498051441933	0.9728025392582693
WDR1	0.18328880261899272	0.03338595274122373	0.12872294502068468	0.9728025392582693
ACTA1	0.1830855771635116	0.03505048857346262	0.12889142034894177	0.9728025392582693
PTGES3	0.18308474703958488	0.017190399694155832	0.1288926194615984	0.9728025392582693
PSMB7	0.18307608791567098	0.022560884464612515	0.12889561724324	0.9728025392582693
EXOSC5	0.18301718277018342	0.021761383423680496	0.1289483782001319	0.9728025392582693
PDIA3	0.18298565571665293	0.018942628342670458	0.12897176089693627	0.9728025392582693
SNIP1	0.18295319022180978	0.015426733306904966	0.12899334492475567	0.9728025392582693
TM9SF4	0.18294948325292637	0.014004976535545888	0.12899334492475567	0.9728025392582693
FAM53A	0.18289082987121374	0.031167179551986217	0.12905090233227412	0.9728025392582693
MINDY4	0.18288104613936706	0.021234457896897607	0.12906529168415373	0.9728025392582693
CD82	0.18285047744535454	0.039372401963220796	0.12908687571197314	0.9728025392582693
PJA2	0.18282018693222923	0.01353164558553686	0.129116853528389	0.9728025392582693
AURKAIP1	0.18274062049501616	0.019831806348126806	0.12916901492895258	0.9728025392582693
STAG1	0.1827129713721849	0.013201293620053147	0.12918640206247378	0.9728025392582693
TEX46	0.1826844581091285	0.03186201533452393	0.12922177588584446	0.9728025392582693
GNPTG	0.18249264197780946	0.01815007146762135	0.12938665387613166	0.9728025392582693
RBAK	0.18245355559537746	0.024942258875966898	0.12942442592481562	0.9728025392582693
ZNF79	0.1824026428928116	0.028197821450038213	0.12947418910006595	0.9728025392582693
NUAK1	0.18232491836375206	0.01785198429892157	0.12954014029618083	0.9728025392582693
API5	0.18232040453791232	0.015105731292777261	0.12954373763415072	0.9728025392582693
RLN1	0.18219300224778756	0.014389228318449753	0.1296768391390371	0.9728025392582693
