Set	Score
BIOCARTA_HCMV_PATHWAY	-0.1694332064384449
BIOCARTA_P53HYPOXIA_PATHWAY	0.11199212557694664
BIOCARTA_IL2_PATHWAY	-0.20564292527692454
BIOCARTA_IL3_PATHWAY	-0.29675023455325983
BIOCARTA_IL4_PATHWAY	-0.29694861322371335
BIOCARTA_IL2RB_PATHWAY	-0.12164517794752783
BIOCARTA_IL22BP_PATHWAY	-0.2895963892168911
BIOCARTA_IL7_PATHWAY	-0.053142773260318535
BIOCARTA_RACCYCD_PATHWAY	-0.1528893036862808
BIOCARTA_GLEEVEC_PATHWAY	-0.09866551356743046
BIOCARTA_TCRA_PATHWAY	-0.2438529512201652
BIOCARTA_PYK2_PATHWAY	-0.1906404072270071
BIOCARTA_MAPK_PATHWAY	-0.23006172958443097
BIOCARTA_MTOR_PATHWAY	0.030552031534238654
BIOCARTA_IGF1R_PATHWAY	-0.1697353913480538
BIOCARTA_NTHI_PATHWAY	-0.04760324169346562
BIOCARTA_NO2IL12_PATHWAY	-0.1821007426744126
BIOCARTA_ARENRF2_PATHWAY	-0.10616676886125793
BIOCARTA_P38MAPK_PATHWAY	-0.26778568537686015
BIOCARTA_MYOSIN_PATHWAY	-0.14105806139270152
BIOCARTA_RAB_PATHWAY	-0.1399851808400527
BIOCARTA_RAS_PATHWAY	-0.014866890015364983
BIOCARTA_NKCELLS_PATHWAY	-0.018467798543624705
BIOCARTA_EIF2_PATHWAY	0.014771719962718503
BIOCARTA_EIF4_PATHWAY	-0.09829777753360058
BIOCARTA_P27_PATHWAY	-0.2368427441883377
BIOCARTA_PML_PATHWAY	-0.04481494263157112
BIOCARTA_ERK5_PATHWAY	-0.15179203387315207
BIOCARTA_MEF2D_PATHWAY	-0.045517453006985543
BIOCARTA_SODD_PATHWAY	-0.282940162350175
BIOCARTA_TCR_PATHWAY	-0.15972356667564844
BIOCARTA_TCYTOTOXIC_PATHWAY	-0.261943308735486
BIOCARTA_THELPER_PATHWAY	-0.2479041533318462
BIOCARTA_TALL1_PATHWAY	-0.25130174947649137
BIOCARTA_STRESS_PATHWAY	-0.2300134946269486
BIOCARTA_TNFR2_PATHWAY	-0.1635001379551022
BIOCARTA_TPO_PATHWAY	-0.1684092201275801
BIOCARTA_CREB_PATHWAY	-0.11598228057626724
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.07308510248522222
KEGG_PYRIMIDINE_METABOLISM	-0.04965734160455421
KEGG_RIBOSOME	-0.10339647431046327
KEGG_RNA_POLYMERASE	-0.11585229799601898
KEGG_DNA_REPLICATION	0.07867743478386542
KEGG_SPLICEOSOME	-0.018157748155566013
KEGG_PROTEASOME	0.042108139030677956
KEGG_PROTEIN_EXPORT	-0.14502293792362758
KEGG_BASE_EXCISION_REPAIR	-0.1524222075420727
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.02318480951726498
KEGG_MISMATCH_REPAIR	-0.048143698486574536
KEGG_HOMOLOGOUS_RECOMBINATION	-0.06923835377670566
PID_FCER1_PATHWAY	-0.18019977555800698
PID_BCR_5PATHWAY	-0.18192025898971217
PID_P38_MKK3_6PATHWAY	-0.1990562484721848
PID_TCR_PATHWAY	-0.18308331792526514
PID_NFKAPPAB_CANONICAL_PATHWAY	-0.2130195171866287
PID_CD40_PATHWAY	-0.20676271090648313
PID_IL12_2PATHWAY	-0.15761075518981682
PID_MYC_ACTIV_PATHWAY	-0.05174760932385459
PID_P38_ALPHA_BETA_PATHWAY	-0.1219867810853761
PID_TRAIL_PATHWAY	-0.06220853221825862
PID_CD8_TCR_PATHWAY	-0.21396342426605283
PID_NFAT_3PATHWAY	-0.15083543819984946
PID_IL2_1PATHWAY	-0.18139782770720966
PID_TNF_PATHWAY	-0.18914290433446088
PID_PLK1_PATHWAY	-0.045449082506769475
PID_TCR_RAS_PATHWAY	-0.16560447382281585
PID_IL5_PATHWAY	-0.13848651854415156
PID_TCR_JNK_PATHWAY	-0.03330262633902397
PID_HIV_NEF_PATHWAY	-0.19137233425735578
PID_SMAD2_3PATHWAY	-0.19888299692739023
PID_IL2_STAT5_PATHWAY	-0.15339319969391907
PID_ARF_3PATHWAY	-0.12777028097189835
PID_P53_REGULATION_PATHWAY	-0.12549994706530757
SIG_CD40PATHWAYMAP	-0.07486780691526733
SA_CASPASE_CASCADE	-0.22919869580256527
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	-0.1647771510294701
SA_FAS_SIGNALING	0.019206440106933387
SA_G2_AND_M_PHASES	-0.004882002437625584
SA_PROGRAMMED_CELL_DEATH	0.04163074788656821
SA_PTEN_PATHWAY	-0.08574225400811747
SA_TRKA_RECEPTOR	-0.04218240113699211
REACTOME_INTERLEUKIN_6_SIGNALING	-0.23347680763029108
REACTOME_MAPK3_ERK1_ACTIVATION	-0.2742241710314347
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	-0.058191094319480406
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	-0.007851202259450475
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	-0.01108422963284064
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	-0.28010677755947844
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	-0.06136602545941333
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.15850537162849712
REACTOME_FORMATION_OF_APOPTOSOME	0.04815348337517492
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	-0.01601762783807109
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE	-0.002611691602905488
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	-0.05644154871341466
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	-0.25933794353586936
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	-0.07940056955532633
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.08362494614832011
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	-0.04578806135760711
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.011616568053683307
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	-0.11189538613746373
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	0.04300787903371791
REACTOME_METHIONINE_SALVAGE_PATHWAY	0.2801581440504547
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	-0.015823851835124806
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	-0.08196661618094506
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	-0.10723564039720918
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	0.06299180451799088
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.011659859274122155
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	0.09804224271472645
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	-0.06768690857919776
REACTOME_SYNTHESIS_OF_PI	-0.09687265903450862
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	-0.002545288785426544
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	-0.10064747064138975
REACTOME_MITOCHONDRIAL_BIOGENESIS	-0.07373160202664908
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	-0.06029630819851299
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	-0.05361298338343332
REACTOME_SULFIDE_OXIDATION_TO_SULFATE	-0.30905846110773283
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE	-0.30585686504095205
REACTOME_HIV_LIFE_CYCLE	-0.04626582985108347
REACTOME_INTEGRATION_OF_PROVIRUS	-0.3465003101539653
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	-0.31787183823766596
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR	0.0682600583318302
REACTOME_HIV_INFECTION	-0.0491210099898384
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	-0.05262233642371962
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	0.044445692135492654
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.05313998504188241
REACTOME_2_LTR_CIRCLE_FORMATION	-0.38252532552843055
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	-0.14998761912199518
REACTOME_MTOR_SIGNALLING	-0.06257265818602159
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	-0.13708643286101505
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	-0.11604565183075488
REACTOME_MTORC1_MEDIATED_SIGNALLING	-0.037705502104845724
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.01551239975913678
REACTOME_HIV_TRANSCRIPTION_ELONGATION	-0.06484418037386525
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	-0.026160082684382236
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	-0.11280360438436642
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	-0.0557693664996396
REACTOME_INFLUENZA_INFECTION	-0.07932827182279005
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.03595359563484377
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	-0.05923894388185894
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	0.0029358555473115115
REACTOME_NOD1_2_SIGNALING_PATHWAY	-0.13921504213929242
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	-0.1141430215713502
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	-0.0537517695994274
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	-0.1750489441496261
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.01383028720713264
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.06614850743430252
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.07031177854857289
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	-0.0026174763365376342
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.038205994049369016
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	-0.08608643539600892
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	-0.13933334749653242
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	-0.06867975666825095
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	-0.09105350799191136
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.06506948529322949
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	-0.07898607622311954
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	0.035796907244406415
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	0.059125701161903826
REACTOME_UNWINDING_OF_DNA	0.29494605160349124
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	-0.018170313535743082
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.045951827343926194
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.1255095702908
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	-0.25275465050233753
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	-0.026854862613959876
REACTOME_EXTENSION_OF_TELOMERES	-0.12824180655146292
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	-0.04336172724671694
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	-0.02567386030259602
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	-0.24707845855567692
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	-0.0024639854612245045
REACTOME_SNRNP_ASSEMBLY	0.06043671322899675
REACTOME_P75NTR_SIGNALS_VIA_NF_KB	-0.0925465781994884
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	-0.20839951987412944
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	-0.04065104627185041
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	-0.05168493983174946
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	0.14848185396764954
REACTOME_COENZYME_A_BIOSYNTHESIS	-0.2372148738996016
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.1812040454597509
REACTOME_ERK_MAPK_TARGETS	-0.13030847218574323
REACTOME_CREB_PHOSPHORYLATION	-0.1353909785760106
REACTOME_CARNITINE_METABOLISM	-0.12031879120446463
REACTOME_TCR_SIGNALING	-0.07811094136595252
REACTOME_CALCINEURIN_ACTIVATES_NFAT	0.0014417883887087861
REACTOME_ERKS_ARE_INACTIVATED	-0.11850802894191155
REACTOME_MICRORNA_MIRNA_BIOGENESIS	-0.18039605288685592
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	-0.09448803721997252
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.018694888359040852
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	-0.16447098765890483
REACTOME_UBIQUINOL_BIOSYNTHESIS	-0.24465277955306228
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	-0.07536682634036482
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	-0.04040932071242021
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	-0.037973360096904406
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	-0.07189095149435477
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	-0.06243574440952024
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	-0.07315704630987224
REACTOME_MUCOPOLYSACCHARIDOSES	-0.10237857178164077
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	-0.10440926009514348
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	-0.10102668995182591
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	-0.02775111154403832
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	-0.18600636917616184
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	-0.06603923323893822
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	-0.11406153053425448
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-0.05380263910146514
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	-0.13928543532514026
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	-0.03950391387763305
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	-0.10712734483666726
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1	-0.08181722787114122
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	0.0618208306119571
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	0.04744723046852349
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	-0.029028651876070934
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	-0.043194039032503316
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	0.1757767700493391
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	0.03343361540935347
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	-0.03257403818030847
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	-0.006865768858399699
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	-0.11871161793260301
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	-0.20096709866818607
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	0.11681922654903255
REACTOME_REGULATION_BY_C_FLIP	-0.054950332824070115
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	-0.030990419406161412
REACTOME_METABOLISM_OF_POLYAMINES	-0.016012726723662538
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	-0.10998376385189858
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	-0.016717370614692386
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	-0.00822013385814546
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	-0.2549207511818739
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	-0.11216751970180744
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	-0.21467665301150596
REACTOME_CD28_CO_STIMULATION	-0.0998988422243994
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	-0.062047649365844004
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	-0.2893210075120203
REACTOME_CTLA4_INHIBITORY_SIGNALING	-0.034098945380630095
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	-0.19248228109113863
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	-0.17257214880058724
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	0.11461601415675886
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	-0.06707475580178296
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	0.013560156323466984
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	-0.22928650621728344
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	-0.3280736396882828
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	-0.05489493005353665
REACTOME_DEADENYLATION_OF_MRNA	-0.15207984736612998
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.08730704687353191
REACTOME_PLATELET_SENSITIZATION_BY_LDL	-0.17724638632524464
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	-0.08057787654863037
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	-0.3159373754812482
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	-0.21642099603534304
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	0.15498271396355034
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	-0.19371664160407878
REACTOME_INTERLEUKIN_17_SIGNALING	-0.11915086000584973
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	-0.17432118414734404
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	-0.1351339903698728
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	-0.11675037687081281
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	-0.01874399694638997
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.04130602029524262
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	-0.1048696755561819
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	-0.1522928646365744
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	-0.04611765219834309
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	-0.19892584389994533
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	-0.11893075903555175
REACTOME_MITOTIC_G2_G2_M_PHASES	-0.020893014137658792
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	-0.008789262374433547
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	-0.0083178411884317
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	0.012417163796647182
REACTOME_DEGRADATION_OF_AXIN	0.016513344238662186
REACTOME_DEGRADATION_OF_DVL	0.024750242306413952
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	-0.07978054138534604
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	-0.20102541545629715
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS	-0.053525110912368216
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	-0.02143555204702157
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	-0.14170347967163402
REACTOME_MITOPHAGY	-0.033900286179296205
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	-0.03462969015181968
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	0.0037689577808104435
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	0.0019954795045789963
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	-0.181019014153597
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	-0.18773542742125998
REACTOME_REGULATION_OF_TNFR1_SIGNALING	-0.14189975527779575
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	-0.06232264793087547
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	0.029391611868574693
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	-0.0737249525204883
REACTOME_MISMATCH_REPAIR	-0.13654648817388929
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR	0.18777389264373362
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	-0.20108568636187046
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.009835641239722541
REACTOME_CLEC7A_DECTIN_1_SIGNALING	-0.03711979543062251
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	-0.005473945254858747
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	-0.08812007091035275
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	-0.18284841046759379
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	-0.059791577656037785
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.004990049693144242
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	0.04450057953926361
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	-0.022272083809960413
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	-0.2363593913445293
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	0.13171988861185244
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	-0.016695536183611928
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.256614108638262
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	-0.10705021734158492
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	-0.011790428943769757
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	-0.06855911618052135
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	0.0016847511539037458
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	-0.14907734237535564
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	-0.031239672147711794
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	-0.2604782266797432
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	-0.17655874959126622
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	-0.11314948658212545
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	0.04582993291624966
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	-0.07525510343540587
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	-0.08273466768084241
REACTOME_DUAL_INCISION_IN_GG_NER	0.0008987806438981842
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.06810613102312381
REACTOME_INFLAMMASOMES	-0.006335314964756481
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	-0.030192937619207393
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	-0.012529190320643613
REACTOME_DUAL_INCISION_IN_TC_NER	0.012960952155629387
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.11892954543174107
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE	-0.1838990532565464
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	0.00010905217559864623
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	-0.16990338123184984
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.08026400270839835
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	-0.017903645025755668
REACTOME_COMPLEX_I_BIOGENESIS	0.11365368904337575
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	0.016110816276464938
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	-0.05275223348719758
REACTOME_INTRA_GOLGI_TRAFFIC	-0.2490901208530565
